product_id,store_name,product_name,brand,price_eur,last_updated,city
CP0278,Lidl,White Sugar Family Pack,Parmalat,4.23,2026-03-26T00:00:00,Milan
CP0279,Lidl,Brown Sugar Family Pack - Combino,Combino,4.09,2026-02-04T13:09:00,Milan
CP0280,Lidl,Galbani Ground Coffee Family Pack,Galbani,2.84,2026-01-21T16:23:00,Milan
CP0281,Lidl,Bellarom Coffee Beans Family Pack,Bellarom,1.93,2026-04-14T00:00:00,Milan
CP0282,LIDL,Corn Flakes Family Pack 281.25g ,Chef Select,2.84,2026-04-10T07:13:00,Milan
CP0283,LIDL,Combino Muesli Family Pack,Combino,1.99,2026-02-26T07:47:00,Milan
CP0284,Lidl,Margherita Pizza Family Pack 262.5g,Milbona,3.59,2026-02-27T02:30:00,Milan
CP0285,Lidl,Vegetable Pizza Family Pack - Italiamo,Italiamo,4.32,2026-04-05T00:00:00,Milan
CP0286,Lidl,Frozen Peas Family Pack - Cien,Cien,3.48,2026-03-13T00:00:00,Milan
CP0287,Lidl,Frozen Spinach Family Pack 450g,Milbona,5.25,2026-03-18T21:34:00,Milan
CP0288,Lidl,Chef Select Frozen Salmon Fillets Family Pack,Chef Select,2.15,2026-04-17T09:53:00,Milan
CP0289,Lidl,Bellarom Fish Fingers Family Pack,bellarom,2.11,2026-04-22T00:00:00,Milan
CP0290,Lidl,Still Water Family Pack 2.25l,De Cecco,1.78,2026-03-27T05:36:00,Milan
CP0291,Lidl,W5 Sparkling Water Family Pack,W5,0.95,2026-01-18T00:00:00,Milan
CP0292,Lidl,ORANGE JUICE FAMILY PACK,Freshona,1.99,2026-01-13T00:00:00,Milan
CP0293,Lidl,Apple Juice Family Pack,Milbona,2.1,2026-01-10T00:00:00,Milan
CP0294,Lidl,Cien Cola Family Pack,Cien,1.4,2026-03-20T10:03:00,Milan
CP0295,Lidl,Lemon Soda Family Pack,Bellarom,1.44,2026-02-13T08:18:00,Milan
CP0296,Lidl,Green Tea Family Pack 25pcs,Sondey,1.4,2026-02-13T15:10:00,Milan
CP0297,Lidl,Black Tea Family Pack 31.25pcs,Bellarom,1.08,2026-02-15T00:00:00,Milan
CP0298,Lidl,Dish Soap Family Pack,Italiamo,4.19,2026-01-25T00:00:00,Milan
CP0299,Lidl,Laundry Detergent Family Pack - Parmalat,Parmalat,3.56,2026-03-15T17:42:00,Milan
CP0300,Lidl,Toilet Paper Family Pack,Milbona,5.31,2026-04-07T00:00:00,Milan
CP0301,Lidl,W5 Kitchen Towels Family Pack,W5,5.74,2026-01-09T00:00:00,Milan
CP0302,Lidl,Multi Surface Cleaner Family Pack - Cien,Cien,2.89,2026-03-28T00:00:00,Milan
CP0303,Lidl,Bleach Family Pack,Freshona,5.56,2026-02-12T00:00:00,Milan
CP0304,Lidl,Shampoo Family Pack 312.5ml,Cien,3.07,2026-04-26T18:42:00,Milan
CP0305,Lidl,Chef Select Conditioner Family Pack,Chef Select,2.69,2026-04-19T00:00:00,Milan
CP0306,Lidl, Hand Soap Family Pack 225ml,Freshona,4.24,2026-03-15T00:00:00,Milan
CP0307,Lidl, Body Wash Family Pack - Sondey,Sondey,3.15,2026-03-21T00:00:00,Milan
CP0308,Lidl,Milbona Toothpaste Family Pack,Milbona,4.01,2026-04-13T00:00:00,Milan
CP0309,Lidl,Mozzarella Mini - Cien, Cien,2.97,2026-02-16T00:41:00,Milan
CP0310,Lidl,Mozzarella di Bufala Mini 125g,Combino,2.57,2026-04-14T00:00:00,Milan
CP0311,lidl,Cien Fior di latte mozzarella Mini,Cien,2.69,2026-01-23T00:00:00,Milan
CP0312,Lidl,Greek Yogurt Mini,Chef Select,2.08,2026-04-27T12:59:00,Milan
CP0313,Lidl,Chef Select Strawberry Yogurt Mini,Chef Select,2.38,2026-03-06T22:43:00,Milan
CP0314,Lidl,Sondey Plain Yogurt Mini,Sondey,1.49,2026-04-09T15:52:00,Milan
CP0315,Lidl,Whole Milk Mini 1.5l,Bellarom,2.41,2026-03-29T17:31:00,Milan
CP0316,Lidl,Semi-skimmed Milk Mini 1.25l,Cien,2.23,2026-04-11T00:00:00,Milan
CP0317,Lidl,LACTOSE FREE MILK MINI,W5,2.55,2026-02-06T00:00:00,Milan
CP0318,Lidl,Unsalted Butter Mini - Sondey,Sondey,2.48,2026-01-24T19:35:00,Milan
CP0319,Lidl,Cien Salted Butter Mini,Cien,2.53,2026-04-27T00:00:00,Milan
CP0320,Lidl,Sondey Parmigiano Reggiano Mini,Sondey,2.91,2026-01-21T18:33:00,Milan
CP0321,Lidl,Gorgonzola Mini 187.5g,Chef Select,1.25,2026-02-14T00:00:00,Milan
CP0322,Lidl,ricotta mini 250g,Chef Select,1.84,2026-02-17T15:41:00,Milan
CP0323,Lidl,Whole Wheat Bread Mini,Combino,2.11,2026-02-15T10:20:00,Milan
CP0324,Lidl,Ciabatta Mini 375g,Combino,1.35,2026-02-11T05:50:00,Milan
CP0325,Lidl,Sandwich Bread Mini - W5,W5,2.44,2026-04-03T00:00:00,Milan
CP0326,Lidl,Butter Croissant Mini 4.5pcs,W5,1.35,2026-01-13T18:31:00,Milan
CP0327,Lidl,Chocolate Croissant Mini 4.5pcs,Ferrero,2.9,2026-03-29T00:00:00,Milan
CP0328,Lidl,Milbona Chocolate Chip Cookies Mini,Milbona,1.82,2026-01-25T16:12:00,Milan
CP0329,Lidl,Digestive Biscuits Mini,De Cecco,1.91,2026-02-16T14:51:00,Milan
CP0330,Lidl,Cherry Tomatoes Mini 375g,Bellarom,3.42,2026-04-03T00:00:00,Milan
CP0331,Lidl,Round Tomatoes Mini,Milbona,2.02,2026-04-26T04:43:00,Milan
CP0332,Lidl,Iceberg Lettuce Mini,Milbona,1.58,2026-02-15T00:00:00,Milan
CP0333,Lidl,Rocket Salad Mini,Chef Select,2.67,2026-04-19T09:39:00,Milan
CP0334,Lidl,Golden Apples Mini,Freshona,3.12,2026-03-15T19:41:00,Milan
CP0335,Lidl,Freshona Pink Lady Apples Mini,Freshona,1.87,2026-04-11T00:00:00,Milan
CP0336,Lidl,Bananas Mini,Freshona,2.05,2026-02-19T07:08:00,Milan
CP0337,Lidl,Potatoes Mini,Bellarom,3.49,2026-01-20T06:29:00,Milan
CP0338,Lidl,Chef Select Chicken Breast Mini,Chef Select,5.18,2026-04-29T23:46:00,Milan
CP0339,Lidl,Cien Chicken Thighs Mini ,Cien,7.68,2026-01-15T00:00:00,Milan
CP0340,Lidl,Bellarom Minced Beef Mini,Bellarom ,4.11,2026-03-11T20:38:00,Milan
CP0341,Lidl,Beef Steak Mini - Italiamo,Italiamo,3.77,2026-01-27T02:49:00,Milan
CP0342,Lidl,Lavazza Prosciutto Cotto Mini,Lavazza,3.79,2026-04-14T00:00:00,Milan
CP0343,Lidl,Salame Milano Mini - Freshona,Freshona,3.49,2026-02-06T00:00:00,Milan
CP0344,Lidl,Spaghetti Mini - Cien,Cien,3.82,2026-01-23T00:00:00,Milan
CP0345,Lidl,Penne Rigate Mini - Barilla,Barilla,2.48,2026-02-18T00:00:00,Milan
CP0346,Lidl,Fusilli Mini - W5,W5,4.2,2026-04-05T00:21:00,Milan
CP0347,Lidl,De Cecco Carnaroli Rice Mini,De Cecco,4.17,2026-02-21T00:00:00,Milan
CP0348,Lidl,Basmati Rice Mini,Milbona,3.91,2026-03-17T00:00:00,Milan
CP0349,Lidl,Tomato Passata Mini 700ml,Bellarom,3.23,2026-01-12T09:24:00,Milan
CP0350,Lidl,W5 Pesto Genovese Mini, W5,2.15,2026-03-21T09:16:00,Milan
CP0351,Lidl,Extra Virgin Olive Oil Mini,Chef Select,1.94,2026-03-21T00:00:00,Milan
CP0352,Lidl,Sunflower Oil Mini,W5,2.57,2026-03-31T06:51:00,Milan
CP0353,Lidl,All Purpose Flour Mini - Sondey,Sondey,2.83,2026-02-10T00:00:00,Milan
CP0354,Lidl,Combino 00 Flour Mini,Combino,3.74,2026-03-04T00:00:00,Milan
CP0355,Lidl,White Sugar Mini,Freshona,3.59,2026-04-13T06:17:00,Milan
CP0356,Lidl,Brown Sugar Mini - Ferrero,Ferrero,1.75,2026-04-09T01:33:00,Milan
CP0357,Lidl,Italiamo Ground Coffee Mini,Italiamo,1.93,2026-04-19T00:00:00,Milan
CP0358,Lidl,Coffee Beans Mini,Milbona,3.23,2026-04-01T00:00:00,Milan
CP0359,Lidl,Lavazza Corn Flakes Mini,Lavazza,1.91,2026-02-28T20:40:00,Milan
CP0360,Lidl,Mulino Bianco Muesli Mini,Mulino Bianco,1.8,2026-01-07T16:15:00,Milan
CP0361,LIDL, W5 Margherita Pizza Mini,W5,2.73,2026-02-11T00:00:00,Milan
CP0362,Lidl,Granarolo Vegetable Pizza Mini,Granarolo,3.52,2026-01-12T00:00:00,Milan
CP0363,Lidl, Frozen Peas Mini - Granarolo ,Granarolo,4.67,2026-01-04T00:00:00,Milan
CP0364,Lidl,Frozen Spinach Mini - Milbona,Milbona,2.99,2026-03-14T00:00:00,Milan
CP0365,Lidl,Frozen Salmon Fillets Mini 300g,Chef Select,3.18,2026-01-27T23:33:00,Milan
CP0366,Lidl,Fish Fingers Mini 450g,W5,3.12,2026-03-12T00:00:00,Milan
CP0367,Lidl,Parmalat Still Water Mini,Parmalat,0.0,2026-02-04T00:00:00,Milan
CP0368,Lidl,Sparkling Water Mini 1.5l,Sondey,1.15,2026-01-05T00:00:00,Milan
CP0369,Lidl,Orange Juice Mini,Sondey,2.3,2026-03-17T00:00:00,Milan
CP0370,Lidl,Apple Juice Mini - W5,W5,1.26,2026-02-06T21:39:00,Milan
CP0371,Lidl,Italiamo Cola Mini,Italiamo,1.18,2026-01-29T00:00:00,Milan
CP0372,Lidl,Lemon Soda Mini - Combino,Combino,2.13,2026-01-04T00:00:00,Milan
CP0373,Lidl,Green Tea Mini - Sondey,Sondey,1.94,2026-04-08T00:00:00,Milan
CP0374,Lidl,Black Tea Mini,Freshona,0.99,2026-03-05T00:00:00,Milan
CP0375,Lidl,Dish Soap Mini 1125ml,Granarolo,4.23,2026-02-15T00:00:00,Milan
CP0376,Lidl,Laundry Detergent Mini,Freshona,0.0,2026-04-13T00:00:00,Milan
CP0377,Lidl,Toilet Paper Mini,Cien,5.77,2026-02-01T00:00:00,Milan
CP0378,Lidl, Kitchen Towels Mini,Combino,4.23,2026-03-21T12:08:00,Milan
CP0379,Lidl,Multi Surface Cleaner Mini, Chef Select ,3.89,2026-02-14T09:12:00,Milan
CP0380,Lidl,Bleach Mini 3l,Mulino Bianco,3.66,2026-02-27T00:00:00,Milan
CP0381,LIDL,Shampoo Mini 187.5ml,Italiamo,3.66,2026-04-12T19:28:00,Milan
CP0382,Lidl, Conditioner Mini 312.5ml ,Aia,2.54,2026-03-20T17:40:00,Milan
CP0383,Lidl,Hand Soap Mini - Chef Select,Chef Select,4.86,2026-01-11T00:00:00,Milan
CP0384,Lidl,Italiamo Body Wash Mini,Italiamo,5.29,2026-03-24T00:00:00,Milan
CP0385,lidl,Toothpaste Mini , Freshona,3.95,2026-01-29T08:48:00,Milan
CP0386,Lidl,Mozzarella Maxi - W5,W5,2.64,2026-03-15T02:03:00,Milan
CP0387,Lidl,Mozzarella di Bufala Maxi 125g,Sondey,1.95,2026-01-13T00:00:00,Milan
CP0388,Lidl,Fior di latte mozzarella Maxi - Combino,Combino,2.59,2026-04-12T00:00:00,Milan
CP0389,Lidl,Greek Yogurt Maxi,Italiamo,1.5,2026-03-08T00:00:00,Milan
CP0390,Lidl,Strawberry Yogurt Maxi 2pcs,Cien,1.85,2026-04-27T13:41:00,Milan
CP0391,Lidl,Plain Yogurt Maxi 500g,Bellarom,2.13,2026-04-06T00:00:00,Milan
CP0392,Lidl,WHOLE MILK MAXI 1.25L,Combino,1.57,2026-04-29T01:27:00,Milan
CP0393,Lidl,Semi-skimmed Milk Maxi - Bellarom,Bellarom,2.75,2026-04-06T00:00:00,Milan
CP0394,Lidl,Lactose Free Milk Maxi,Combino,2.73,2026-01-11T21:30:00,Milan
CP0395,Lidl,Unsalted Butter Maxi - Italiamo,Italiamo,2.85,2026-02-14T00:00:00,Milan
CP0396,Lidl,Salted Butter Maxi 250g,Sondey,2.75,2026-03-22T00:00:00,Milan
CP0397,Lidl,Parmigiano Reggiano Maxi - Freshona,Freshona,1.82,2026-03-15T00:00:00,Milan
CP0398,Lidl,Gorgonzola Maxi, W5,1.99,2026-04-16T00:00:00,Milan
CP0399,Lidl,Ricotta Maxi,chef select,1.33,2026-01-03T00:00:00,Milan
CP0400,Lidl,Whole Wheat Bread Maxi 750g,Freshona,1.79,2026-01-13T00:00:00,Milan
CP0401,Lidl,Ciabatta Maxi 450g,W5,2.04,2026-02-03T00:00:00,Milan
CP0402,Lidl,Sandwich Bread Maxi,Sondey,3.31,2026-04-20T04:16:00,Milan
CP0403,Lidl,Butter Croissant Maxi 4.5pcs,Bellarom,1.57,2026-04-29T00:00:00,Milan
CP0404,Lidl,Cien Chocolate Croissant Maxi,Cien,2.41,2026-03-02T00:00:00,Milan
CP0405,Lidl, Chocolate Chip Cookies Maxi - Granarolo,Granarolo,2.36,2026-04-10T00:00:00,Milan
CP0406,Lidl,Digestive Biscuits Maxi - Lavazza,Lavazza,1.72,2026-03-03T01:31:00,Milan
CP0407,Lidl,W5 Cherry Tomatoes Maxi,W5,2.21,2026-04-24T00:00:00,Milan
CP0408,Lidl,Round Tomatoes Maxi 1kg,Milbona,2.38,2026-03-12T00:00:00,Milan
CP0409,Lidl,Combino Iceberg Lettuce Maxi,Combino,2.49,2026-02-05T02:07:00,Milan
CP0410,Lidl,Rocket Salad Maxi,Aia,1.99,2026-04-21T16:50:00,Milan
CP0411,Lidl,Golden Apples Maxi 1kg,Lavazza,2.3,2026-02-27T00:00:00,Milan
CP0412,Lidl,Milbona Pink Lady Apples Maxi,Milbona,2.78,2026-04-11T03:11:00,Milan
CP0413,Lidl,Bananas Maxi 1kg,W5,1.94,2026-03-26T13:16:00,Milan
CP0414,Lidl,combino potatoes maxi,Combino,2.28,2026-03-30T00:00:00,Milan
CP0415,Lidl,Chicken Breast Maxi,Cien,4.9,2026-03-04T00:23:00,Milan
CP0416,Lidl,Chicken Thighs Maxi - Mulino Bianco,Mulino Bianco,4.55,2026-01-19T15:26:00,Milan
CP0417,Lidl,Minced Beef Maxi,W5,6.28,2026-03-16T20:12:00,Milan
CP0418,Lidl,Beef Steak Maxi 450g,Mutti,5.43,2026-04-11T07:08:00,Milan
CP0419,Lidl,Prosciutto Cotto Maxi - Milbona,Milbona,7.63,2026-03-22T00:00:00,Milan
CP0420,Lidl,Salame Milano Maxi - Cien,Cien,7.08,2026-04-22T08:41:00,Milan
CP0421,Lidl,Spaghetti Maxi,Cien,2.15,2026-01-07T00:00:00,Milan
CP0422,Lidl,Penne Rigate Maxi 500g,Cien,2.37,2026-01-27T00:00:00,Milan
CP0423,Lidl,Fusilli Maxi,Mutti,2.74,2026-02-02T00:00:00,Milan
CP0424,Lidl,Carnaroli Rice Maxi - Italiamo,Italiamo,3.86,2026-04-05T00:00:00,Milan
CP0425,Lidl,Basmati Rice Maxi,Bellarom,1.96,2026-01-14T08:36:00,Milan
CP0426,Lidl,Tomato Passata Maxi,Bellarom,2.39,2026-04-12T23:40:00,Milan
CP0427,Lidl,Cien Pesto Genovese Maxi,Cien,3.32,2026-04-02T00:00:00,Milan
CP0428,Lidl,Extra Virgin Olive Oil Maxi 1.5l,Aia,2.41,2026-02-21T00:00:00,Milan
CP0429,Lidl,Sunflower Oil Maxi 1l,Cien,2.11,2026-04-03T00:00:00,Milan
CP0430,Lidl,W5 ALL PURPOSE FLOUR MAXI,W5,2.23,2026-03-05T10:49:00,Milan
CP0431,Lidl,00 Flour Maxi - Milbona,Milbona,2.28,2026-02-25T00:00:00,Milan
CP0432,Lidl,White Sugar Maxi - Chef Select,chef select,2.25,2026-01-22T00:00:00,Milan
CP0433,Lidl,Ferrero Brown Sugar Maxi,Ferrero,4.28,2026-04-12T18:08:00,Milan
CP0434,lidl,Ground Coffee Maxi 250g,Chef Select,2.57,2026-01-21T00:00:00,Milan
CP0435,Lidl,Coffee Beans Maxi - Italiamo,Italiamo,1.83,2026-01-09T00:00:00,Milan
CP0436,Lidl,Corn Flakes Maxi 375g,Freshona,1.73,2026-04-11T12:12:00,Milan
CP0437,Lidl,Muesli Maxi,W5,3.02,2026-02-04T00:00:00,Milan
CP0438,Lidl,Margherita Pizza Maxi - Chef Select,Chef Select,2.35,2026-02-08T00:00:00,Milan
CP0439,Lidl,BELLAROM VEGETABLE PIZZA MAXI,Bellarom,2.74,2026-01-28T14:08:00,Milan
CP0440,Lidl,frozen peas maxi,Chef Select,2.79,2026-03-20T00:00:00,Milan
CP0441,Lidl,ITALIAMO FROZEN SPINACH MAXI,Italiamo,3.44,2026-03-21T00:00:00,Milan
CP0442,Lidl,Frozen Salmon Fillets Maxi 500g,Sondey,4.15,2026-03-10T00:00:00,Milan
CP0443,Lidl,Fish Fingers Maxi,Freshona,5.09,2026-04-20T00:00:00,Milan
CP0444,Lidl,Still Water Maxi - Chef Select,Chef Select,1.06,2026-02-09T00:00:00,Milan
CP0445,Lidl,Sparkling Water Maxi - Bellarom,Bellarom,1.7,2026-03-11T05:12:00,Milan
CP0446,Lidl,W5 Orange Juice Maxi,W5,1.87,2026-01-12T00:00:00,Milan
CP0447,Lidl,Apple Juice Maxi - Combino, Combino ,1.38,2026-01-10T00:00:00,Milan
CP0448,Lidl,Cola Maxi - Parmalat, Parmalat,1.98,2026-01-23T00:00:00,Milan
CP0449,Lidl,Granarolo Lemon Soda Maxi,Granarolo,2.22,2026-03-14T00:00:00,Milan
CP0450,LIDL,Green Tea Maxi 25pcs,Milbona,2.31,2026-01-09T08:03:00,Milan
CP0451,Lidl,Black Tea Maxi - Galbani,GALBANI,1.67,2026-03-04T00:00:00,Milan
CP0452,Lidl,Dish Soap Maxi,De Cecco,0.0,2026-03-21T00:00:00,Milan
CP0453,Lidl,Combino Laundry Detergent Maxi,Combino,5.52,2026-02-08T21:42:00,Milan
CP0454,Lidl,Toilet Paper Maxi - Bellarom ,Bellarom,4.19,2026-01-14T19:40:00,Milan
CP0455,Lidl,Kitchen Towels Maxi 3pcs,Cien,4.83,2026-03-04T00:00:00,Milan
CP0456,Lidl,Multi Surface Cleaner Maxi 562.5ml,Cien,2.75,2026-01-10T01:46:00,Milan
CP0457,Lidl,bleach maxi,Bellarom,5.35,2026-04-10T22:48:00,Milan
CP0458,Lidl,Shampoo Maxi,Cien,3.02,2026-03-26T21:58:00,Milan
CP0459,Lidl,Conditioner Maxi - Freshona,Freshona,4.12,2026-02-22T09:43:00,Milan
CP0460,Lidl,Hand Soap Maxi - Mutti,mutti,4.43,2026-01-19T13:05:00,Milan
CP0461,Lidl,BODY WASH MAXI 750ML,Mulino Bianco,4.5,2026-03-08T00:00:00,Milan
CP0462,Lidl,Cien Toothpaste Maxi, Cien ,2.93,2026-03-18T00:00:00,Milan
CP0463,Lidl,Mozzarella Light - Sondey,Sondey,2.73,2026-02-20T00:00:00,Milan
CP0464,Lidl,Mozzarella di Bufala Light - Freshona,Freshona,2.77,2026-01-20T05:06:00,Milan
CP0465,Lidl,Fior di latte mozzarella Light,Cien,2.21,2026-03-31T02:03:00,Milan
CP0466,Lidl,Greek Yogurt Light - Chef Select,Chef Select,1.88,2026-02-05T00:00:00,Milan
CP0467,Lidl,Parmalat Strawberry Yogurt Light,Parmalat,0.0,2026-04-24T00:00:00,Milan
CP0468,Lidl,Combino Plain Yogurt Light,Combino ,1.37,2026-04-26T00:00:00,Milan
CP0469,Lidl,Rio Mare Whole Milk Light,Rio Mare,1.99,2026-04-14T19:22:00,Milan
CP0470,Lidl,Sondey Semi-skimmed Milk Light,Sondey,1.58,2026-01-08T00:00:00,Milan
CP0471,Lidl,Lactose Free Milk Light 1l,Italiamo,2.28,2026-01-11T00:00:00,Milan
CP0472,Lidl,Unsalted Butter Light,Sondey,2.59,2026-03-03T00:00:00,Milan
CP0473,Lidl,Chef Select Salted Butter Light,Chef Select,2.63,2026-03-05T20:51:00,Milan
CP0474,Lidl,Cien Parmigiano Reggiano Light,Cien,1.52,2026-04-17T00:00:00,Milan
CP0475,Lidl,Gorgonzola Light,Cien,2.44,2026-01-03T00:00:00,Milan
CP0476,Lidl,Ricotta Light 312.5g,W5,1.72,2026-01-16T01:24:00,Milan
CP0477,Lidl,Whole Wheat Bread Light 750g,Sondey,2.36,2026-04-12T17:29:00,Milan
CP0478,Lidl,Ciabatta Light 300g,Milbona,1.42,2026-01-14T00:00:00,Milan
CP0479,Lidl,Milbona Sandwich Bread Light,Milbona,3.24,2026-02-17T09:28:00,Milan
CP0480,Lidl,Butter Croissant Light - Combino,Combino,1.46,2026-02-16T00:00:00,Milan
CP0481,Lidl,Chocolate Croissant Light - Sondey,Sondey,1.86,2026-02-01T03:42:00,Milan
CP0482,Lidl,CHOCOLATE CHIP COOKIES LIGHT,Rio Mare ,1.61,2026-03-29T00:00:00,Milan
CP0483,Lidl,Digestive Biscuits Light - Milbona,Milbona,2.82,2026-03-11T00:00:00,Milan
CP0484,Lidl,Freshona Cherry Tomatoes Light,Freshona ,2.34,2026-01-11T11:31:00,Milan
CP0485,Lidl,Round Tomatoes Light 1kg,Bellarom,2.62,2026-01-19T00:00:00,Milan
CP0486,Lidl,Iceberg Lettuce Light - Milbona,Milbona,2.61,2026-04-25T23:22:00,Milan
CP0487,Lidl, Rocket Salad Light 125g,Sondey,2.0,2026-03-08T19:45:00,Milan
CP0488,Lidl,Milbona Golden Apples Light,Milbona,2.92,2026-03-13T00:00:00,Milan
CP0489,Lidl,Pink Lady Apples Light 1kg,Bellarom,2.52,2026-01-20T00:00:00,Milan
CP0490,Lidl,W5 Bananas Light,W5,2.2,2026-04-25T00:00:00,Milan
CP0491,Lidl,Sondey Potatoes Light,Sondey,3.42,2026-01-07T00:00:00,Milan
CP0492,Lidl,Chicken Breast Light - Rio Mare,Rio Mare,7.43,2026-03-18T18:43:00,Milan
CP0493,Lidl, Rio Mare Chicken Thighs Light ,Rio Mare,6.25,2026-02-15T00:00:00,Milan
CP0494,Lidl,Italiamo Minced Beef Light,Italiamo,7.88,2026-04-12T20:19:00,Milan
CP0495,Lidl,Chef Select Beef Steak Light,Chef Select,3.94,2026-04-07T00:00:00,Milan
CP0496,Lidl,Prosciutto Cotto Light, Chef Select,7.3,2026-01-15T00:00:00,Milan
CP0497,Lidl, Salame Milano Light,Chef Select,5.72,2026-01-21T00:00:00,Milan
CP0498,Lidl,Spaghetti Light - W5,W5,3.89,2026-03-14T00:00:00,Milan
CP0499,Lidl,Penne Rigate Light - Milbona,Milbona,2.69,2026-04-25T01:04:00,Milan
CP0500,Lidl,Fusilli Light - Aia,Aia,3.96,2026-03-27T08:49:00,Milan
CP0501,Lidl,Chef Select Carnaroli Rice Light,Chef Select,2.78,2026-01-08T00:00:00,Milan
CP0502,Lidl,Basmati Rice Light,Galbani,1.69,2026-01-11T00:00:00,Milan
CP0503,Lidl,Combino Tomato Passata Light,Combino,1.79,2026-03-09T00:00:00,Milan
CP0504,Lidl,Pesto Genovese Light - Barilla,Barilla,0.0,2026-04-21T00:00:00,Milan
CP0505,Lidl,Sondey Extra Virgin Olive Oil Light,Sondey,4.3,2026-02-09T23:35:00,Milan
CP0506,Lidl,Italiamo Sunflower Oil Light,Italiamo,2.77,2026-04-27T00:00:00,Milan
CP0507,Lidl, Milbona All Purpose Flour Light,Milbona,2.43,2026-04-23T21:26:00,Milan
CP0508,Lidl,00 Flour Light 1kg,De Cecco,2.75,2026-03-01T00:00:00,Milan
CP0509,Lidl,White Sugar Light,Combino,2.25,2026-02-06T00:00:00,Milan
CP0510,Lidl,Brown Sugar Light 1.25kg,Rio Mare,2.31,2026-04-20T18:23:00,Milan
CP0511,Lidl,Ground Coffee Light,Milbona,2.89,2026-04-23T12:02:00,Milan
CP0512,Lidl,Cien Coffee Beans Light,Cien,3.99,2026-04-23T06:36:00,Milan
CP0513,Lidl,CORN FLAKES LIGHT - SONDEY,Sondey,3.12,2026-04-23T10:37:00,Milan
CP0514,Lidl,Muesli Light,Sondey,2.01,2026-03-18T01:10:00,Milan
CP0515,Lidl,Margherita Pizza Light 350g,MILBONA,4.69,2026-04-23T00:00:00,Milan
CP0516,Lidl,Vegetable Pizza Light 380g,W5 ,4.5,2026-03-06T00:00:00,Milan
CP0517,Lidl,Frozen Peas Light 675g,Cien,4.92,2026-01-27T00:00:00,Milan
CP0518,Lidl,Frozen Spinach Light 450g,Freshona,2.67,2026-01-13T00:00:00,Milan
CP0519,Lidl,Frozen Salmon Fillets Light - Cien,Cien,2.84,2026-03-26T12:59:00,Milan
CP0520,Lidl,Fish Fingers Light 225g,Cien,4.79,2026-04-25T02:44:00,Milan
CP0521,Lidl, Still Water Light - Sondey ,Sondey,2.18,2026-04-05T12:08:00,Milan
CP0522,Lidl,Sparkling Water Light,W5,2.06,2026-04-28T12:40:00,Milan
CP0523,Lidl,Orange Juice Light,ITALIAMO,1.71,2026-04-09T00:59:00,Milan
CP0524,Lidl,Apple Juice Light - Sondey,Sondey,1.17,2026-04-20T00:00:00,Milan
CP0525,Lidl,Cola Light 1.88l,Chef Select,1.6,2026-03-06T00:00:00,Milan
CP0526,Lidl,Lemon Soda Light - Combino,Combino,2.26,2026-02-22T00:00:00,Milan
CP0527,Lidl,Green Tea Light - Combino,Combino,1.15,2026-01-19T00:00:00,Milan
CP0528,Lidl,Black Tea Light,CHEF SELECT,1.61,2026-04-12T00:00:00,Milan
CP0529,Lidl,Dish Soap Light 937.5ml,Galbani,3.34,2026-04-01T00:00:00,Milan
CP0530,Lidl,Laundry Detergent Light - Combino,Combino,2.62,2026-03-12T14:41:00,Milan
CP0531,Lidl,W5 Toilet Paper Light,W5,3.72,2026-04-14T00:00:00,Milan
CP0532,Lidl,Kitchen Towels Light 4pcs,Chef Select,6.24,2026-01-25T15:05:00,Milan
CP0533,Lidl,Multi Surface Cleaner Light,Freshona,3.54,2026-01-29T17:24:00,Milan
CP0534,lidl,Lavazza Bleach Light,Lavazza,3.61,2026-02-18T10:06:00,Milan
CP0535,Lidl,Shampoo Light,Sondey,5.32,2026-02-20T14:48:00,Milan
CP0536,Lidl,Conditioner Light - Galbani,Galbani,4.88,2026-02-20T00:00:00,Milan
CP0537,Lidl,Hand Soap Light - Freshona,Freshona,2.46,2026-02-11T00:00:00,Milan
CP0538,Lidl,Aia Body Wash Light,Aia,5.36,2026-01-25T00:00:00,Milan
CP0539,Lidl,Freshona Toothpaste Light,Freshona,3.3,2026-01-28T00:00:00,Milan
CP0540,Lidl,Mozzarella Fresh - Parmalat,Parmalat,2.01,2026-03-31T00:00:00,Milan
CP0541,Lidl,Mozzarella di Bufala Fresh 93.75g,Bellarom,2.51,2026-02-02T12:49:00,Milan
CP0542,Lidl,Fior di latte mozzarella Fresh,Italiamo,1.43,2026-01-09T23:41:00,Milan
CP0543,Lidl,greek yogurt fresh,Bellarom,1.5,2026-03-05T08:30:00,Milan
CP0544,Lidl,Strawberry Yogurt Fresh - De Cecco,De Cecco,1.68,2026-02-05T00:00:00,Milan
CP0545,Lidl,Italiamo Plain Yogurt Fresh,Italiamo,2.13,2026-01-30T00:00:00,Milan
CP0546,Lidl,Whole Milk Fresh 1l,Italiamo,1.72,2026-02-09T00:00:00,Milan
CP0547,Lidl,Cien Semi-skimmed Milk Fresh,Cien,1.28,2026-04-12T10:23:00,Milan
CP0548,Lidl, Lactose Free Milk Fresh 1l ,W5,2.52,2026-01-18T00:00:00,Milan
CP0549,Lidl,Unsalted Butter Fresh 312.5g,Bellarom,1.99,2026-01-06T00:55:00,Milan
CP0550,Lidl,Salted Butter Fresh - Chef Select,Chef Select,2.6,2026-03-11T00:00:00,Milan
