product_id,store_name,product_name,brand,price_eur,last_updated,city
CP0269,Esselunga,Bio Fusilli Family Pack 375g,Bio,3.0,2026-04-05T07:15:00,Milan
CP0270,Esselunga,Carnaroli Rice Family Pack 1kg,Esselunga,4.26,2026-03-29T00:00:00,Milan
CP0271,Esselunga,Basmati Rice Family Pack,Smart,2.2,2026-03-20T00:00:00,Milan
CP0272,Esselunga,TOMATO PASSATA FAMILY PACK 1050ML,Bio,2.92,2026-03-14T00:00:00,Milan
CP0273,Esselunga,Pesto Genovese Family Pack,Smart,4.62,2026-02-16T00:00:00,Milan
CP0274,Esselunga,Bio Extra Virgin Olive Oil Family Pack 1l,Bio,4.99,2026-02-28T15:11:00,Milan
CP0275,Esselunga,Bio Sunflower Oil Family Pack,Bio,2.81,2026-03-01T00:00:00,Milan
CP0276,Esselunga,All Purpose Flour Family Pack 1kg,Mutti,2.93,2026-02-04T23:25:00,Milan
CP0277,Esselunga,00 Flour Family Pack,Smart,5.02,2026-01-27T00:00:00,Milan
CP0278,Esselunga,White Sugar Family Pack,Aia,3.99,2026-04-18T00:00:00,Milan
CP0279,Esselunga,Brown Sugar Family Pack 0.75kg,Atlante,3.18,2026-04-14T15:00:00,Milan
CP0280,Esselunga,Ground Coffee Family Pack 250g,Atlante,2.76,2026-01-08T05:07:00,Milan
CP0281,Esselunga,Esselunga Coffee Beans Family Pack,Esselunga,3.75,2026-04-15T00:00:00,Milan
CP0282,Esselunga,Aia Corn Flakes Family Pack,Aia,4.22,2026-02-02T00:00:00,Milan
CP0283,Esselunga,Bio Muesli Family Pack,Bio,4.85,2026-04-18T20:21:00,Milan
CP0284,Esselunga,Mulino Bianco Margherita Pizza Family Pack 262.5g,Mulino Bianco,5.5,2026-01-09T00:00:00,Milan
CP0285,Esselunga,Vegetable Pizza Family Pack,Naturama,6.01,2026-04-05T21:59:00,Milan
CP0286,Esselunga,Frozen Peas Family Pack 450g,Naturama,4.55,2026-02-05T00:00:00,Milan
CP0287,Esselunga,Fidaty Frozen Spinach Family Pack,Fidaty,2.65,2026-01-04T00:00:00,Milan
CP0288,Esselunga,Fidaty Frozen Salmon Fillets Family Pack,Fidaty,3.22,2026-03-09T02:34:00,Milan
CP0289,Esselunga,Atlante Fish Fingers Family Pack,Atlante,2.81,2026-04-05T00:00:00,Milan
CP0290,Esselunga, Still Water Family Pack 2.25l,Ferrero,1.34,2026-04-26T00:00:00,Milan
CP0291,Esselunga,Lavazza Sparkling Water Family Pack 1.5l,Lavazza,1.74,2026-01-15T23:08:00,Milan
CP0292,Esselunga,Orange Juice Family Pack 1.5l,GRANAROLO,2.61,2026-01-18T00:00:00,Milan
CP0293,Esselunga,Apple Juice Family Pack 1.5l,Rio Mare,0.0,2026-01-23T00:00:00,Milan
CP0294,Esselunga,Esselunga Cola Family Pack,Esselunga,2.57,2026-01-02T00:00:00,Milan
CP0295,Esselunga,Lemon Soda Family Pack,Top,1.42,2026-04-27T00:00:00,Milan
CP0296,Esselunga,Green Tea Family Pack 25pcs,Smart,1.2,2026-04-20T11:52:00,Milan
CP0297,Esselunga,Bio Black Tea Family Pack,Bio,1.47,2026-01-06T00:00:00,Milan
CP0298,Esselunga,Dish Soap Family Pack 750ml,Atlante,4.09,2026-02-23T00:00:00,Milan
CP0299,Esselunga,Mulino Bianco Laundry Detergent Family Pack,Mulino Bianco,7.54,2026-04-23T00:00:00,Milan
CP0300,Esselunga,Smart Toilet Paper Family Pack 6pcs,Smart,6.3,2026-04-06T12:22:00,Milan
CP0301,Esselunga,Kitchen Towels Family Pack,Rio Mare,4.63,2026-02-10T18:07:00,Milan
CP0302,Esselunga,Smart Multi Surface Cleaner Family Pack,Smart,4.78,2026-02-06T17:59:00,Milan
CP0303,Esselunga,Bleach Family Pack,BARILLA,4.49,2026-03-16T00:00:00,Milan
CP0304,Esselunga,Shampoo Family Pack,Parmalat,6.13,2026-03-14T00:00:00,Milan
CP0305,Esselunga,Atlante Conditioner Family Pack 312.5ml,Atlante,6.76,2026-03-18T00:00:00,Milan
CP0306,Esselunga,Naturama Hand Soap Family Pack,Naturama,3.1,2026-01-20T02:06:00,Milan
CP0307,Esselunga,Mulino Bianco Body Wash Family Pack,Mulino Bianco,5.17,2026-03-09T18:25:00,Milan
CP0308,Esselunga,Smart Toothpaste Family Pack 56.25ml,Smart,6.9,2026-03-08T00:00:00,Milan
CP0309,Esselunga,Ferrero Mozzarella Mini,Ferrero,1.88,2026-01-07T00:00:00,Milan
CP0310,Esselunga,Top Mozzarella di Bufala Mini, Top ,2.59,2026-02-26T23:08:00,Milan
CP0311,Esselunga,Fior di latte mozzarella Mini,Atlante,3.13,2026-01-24T11:43:00,Milan
CP0312,Esselunga,Mulino Bianco Greek Yogurt Mini 170g,Mulino Bianco,1.94,2026-04-04T00:00:00,Milan
CP0313,Esselunga,Strawberry Yogurt Mini 2pcs,Mulino Bianco,2.57,2026-03-25T00:00:00,Milan
CP0314,Esselunga,Plain Yogurt Mini,Bio,2.75,2026-02-23T02:57:00,Milan
CP0315,Esselunga,Lavazza Whole Milk Mini,Lavazza,2.96,2026-02-18T00:00:00,Milan
CP0316,Esselunga,Semi-skimmed Milk Mini 1.25l,Esselunga,3.11,2026-04-09T01:31:00,Milan
CP0317,Esselunga,Mulino Bianco Lactose Free Milk Mini,Mulino Bianco,3.06,2026-04-22T00:00:00,Milan
CP0318,esselunga,Unsalted Butter Mini 312.5g,NATURAMA,3.46,2026-01-19T00:00:00,Milan
CP0319,Esselunga,salted butter mini,Top,2.34,2026-03-24T00:00:00,Milan
CP0320,Esselunga,esselunga parmigiano reggiano mini 200g,Esselunga,2.42,2026-01-10T00:00:00,Milan
CP0321,Esselunga,Gorgonzola Mini, Atlante ,0.0,2026-04-14T00:00:00,Milan
CP0322,Esselunga,Ricotta Mini 250g,Esselunga,1.7,2026-02-18T00:00:00,Milan
CP0323,Esselunga,Whole Wheat Bread Mini,Atlante,3.78,2026-03-14T00:00:00,Milan
CP0324,Esselunga,Ciabatta Mini, Ferrero,3.7,2026-04-06T07:01:00,Milan
CP0325,Esselunga,Bio Sandwich Bread Mini,Bio,2.4,2026-02-02T00:00:00,Milan
CP0326,Esselunga,Fidaty Butter Croissant Mini,Fidaty,3.56,2026-04-15T00:00:00,Milan
CP0327,Esselunga,Chocolate Croissant Mini,Fidaty,1.74,2026-02-08T11:05:00,Milan
CP0328,Esselunga,Chocolate Chip Cookies Mini 450g,Smart,0.0,2026-03-17T00:00:00,Milan
CP0329,Esselunga,Smart Digestive Biscuits Mini,Smart,2.61,2026-03-01T00:00:00,Milan
CP0330,Esselunga,Cherry Tomatoes Mini 375g,Bio,2.71,2026-02-10T00:00:00,Milan
CP0331,Esselunga,Fidaty Round Tomatoes Mini 1kg,fidaty,0.0,2026-01-28T14:02:00,Milan
CP0332,Esselunga,Top Iceberg Lettuce Mini 1pcs,Top,2.29,2026-03-29T07:46:00,Milan
CP0333,Esselunga,rocket salad mini,Barilla,2.06,2026-04-08T00:00:00,Milan
CP0334,Esselunga,Bio Golden Apples Mini 1.25kg,Bio ,3.75,2026-01-03T05:13:00,Milan
CP0335,Esselunga,Pink Lady Apples Mini 1.25kg,Esselunga,4.02,2026-04-12T11:33:00,Milan
CP0336,Esselunga,Bananas Mini 1kg,Naturama,2.99,2026-03-30T22:28:00,Milan
CP0337,Esselunga,Smart Potatoes Mini,Smart,2.77,2026-02-20T00:00:00,Milan
CP0338,Esselunga, Fidaty Chicken Breast Mini 300g, Fidaty ,7.92,2026-02-10T04:49:00,Milan
CP0339,Esselunga,Atlante Chicken Thighs Mini,Atlante,9.54,2026-02-14T03:12:00,Milan
CP0340,Esselunga,Bio Minced Beef Mini,Bio,8.72,2026-01-27T00:00:00,Milan
CP0341,Esselunga,Rio Mare Beef Steak Mini 225g,Rio Mare,6.38,2026-02-27T00:00:00,Milan
CP0342,Esselunga,Prosciutto Cotto Mini 150g,Esselunga,5.28,2026-03-23T15:03:00,Milan
CP0343,Esselunga,Salame Milano Mini,De Cecco,6.33,2026-01-26T18:27:00,Milan
CP0344,Esselunga,Spaghetti Mini 625g,Atlante,4.18,2026-04-03T00:00:00,Milan
CP0345,Esselunga, Penne Rigate Mini 500g ,Parmalat,2.74,2026-03-22T00:00:00,Milan
CP0346,Esselunga,Fusilli Mini,Fidaty,2.55,2026-04-29T01:46:00,Milan
CP0347,Esselunga,Carnaroli Rice Mini 1.5kg,Esselunga,3.33,2026-02-11T22:10:00,Milan
CP0348,Esselunga,Basmati Rice Mini 1.25kg,Aia,4.11,2026-04-03T00:00:00,Milan
CP0349,ESSELUNGA,Galbani Tomato Passata Mini,galbani,4.61,2026-01-12T00:00:00,Milan
CP0350,Esselunga,Lavazza Pesto Genovese Mini,Lavazza,3.67,2026-04-23T00:00:00,Milan
CP0351,Esselunga,Bio Extra Virgin Olive Oil Mini,Bio,3.02,2026-02-10T00:00:00,Milan
CP0352,Esselunga,Sunflower Oil Mini 1l,Esselunga,4.54,2026-04-30T16:11:00,Milan
CP0353,Esselunga,Top All Purpose Flour Mini 0.75kg,Top,3.1,2026-03-13T01:05:00,Milan
CP0354,Esselunga,00 Flour Mini 1.5kg ,Mulino Bianco,4.02,2026-02-01T00:04:00,Milan
CP0355,Esselunga,Esselunga White Sugar Mini,Esselunga,3.8,2026-04-06T00:00:00,Milan
CP0356,Esselunga,Brown Sugar Mini,Fidaty,4.99,2026-04-18T00:00:00,Milan
CP0357,Esselunga,Top Ground Coffee Mini,Top,2.12,2026-01-12T18:56:00,Milan
CP0358,Esselunga,Coffee Beans Mini 375g,Fidaty,2.41,2026-01-17T00:00:00,Milan
CP0359,Esselunga,Corn Flakes Mini,Atlante,2.78,2026-01-19T00:00:00,Milan
CP0360,Esselunga,Esselunga Muesli Mini,Esselunga,5.02,2026-01-25T21:55:00,Milan
CP0361,Esselunga,Margherita Pizza Mini,Top,2.98,2026-02-28T00:00:00,Milan
CP0362,Esselunga,Atlante Vegetable Pizza Mini,Atlante,6.07,2026-02-17T00:00:00,Milan
CP0363,Esselunga,Fidaty Frozen Peas Mini,Fidaty ,5.77,2026-01-07T00:00:00,Milan
CP0364,Esselunga,Top Frozen Spinach Mini 450g,Top,5.84,2026-03-07T00:49:00,Milan
CP0365,Esselunga,Bio Frozen Salmon Fillets Mini 300g,Bio,6.41,2026-03-15T00:00:00,Milan
CP0366,Esselunga,Atlante Fish Fingers Mini 450g,Atlante,5.86,2026-03-01T00:00:00,Milan
CP0367,Esselunga,Still Water Mini,Atlante,2.28,2026-02-20T00:00:00,Milan
CP0368,Esselunga,Esselunga Sparkling Water Mini,Esselunga,1.99,2026-04-13T13:07:00,Milan
CP0369,Esselunga, Fidaty Orange Juice Mini 0.75l,Fidaty,1.29,2026-01-30T05:41:00,Milan
CP0370,Esselunga,Apple Juice Mini,Galbani,2.66,2026-03-22T17:28:00,Milan
CP0371,Esselunga,Cola Mini,Bio,1.25,2026-03-15T00:00:00,Milan
CP0372,Esselunga,Ferrero Lemon Soda Mini 1.5l,Ferrero,2.44,2026-04-13T22:41:00,Milan
CP0373,Esselunga,Bio Green Tea Mini,Bio,0.0,2026-01-27T00:00:00,Milan
CP0374,Esselunga,Black Tea Mini 18.75pcs,Naturama,2.26,2026-02-18T00:00:00,Milan
CP0375,Esselunga,Rio Mare Dish Soap Mini,Rio Mare,3.65,2026-03-07T11:13:00,Milan
CP0376,Esselunga, Bio Laundry Detergent Mini,Bio,5.53,2026-01-10T18:14:00,Milan
CP0377,Esselunga,Fidaty Toilet Paper Mini,Fidaty,6.23,2026-03-06T00:00:00,Milan
CP0378,Esselunga,Kitchen Towels Mini,Naturama,6.0,2026-02-09T07:07:00,Milan
CP0379,Esselunga,Multi Surface Cleaner Mini,Esselunga,6.35,2026-04-18T00:00:00,Milan
CP0380,Esselunga,Bleach Mini 3l,Atlante,6.9,2026-01-21T00:00:00,Milan
CP0381,Esselunga,Atlante Shampoo Mini,Atlante,4.96,2026-01-20T18:57:00,Milan
CP0382,Esselunga,Parmalat Conditioner Mini 312.5ml,Parmalat,3.88,2026-02-01T00:00:00,Milan
CP0383,Esselunga,Top Hand Soap Mini 450ml, Top,3.52,2026-02-28T14:50:00,Milan
CP0384,Esselunga,Atlante Body Wash Mini,Atlante,3.49,2026-02-07T00:00:00,Milan
CP0385,Esselunga,Bio Toothpaste Mini 112.5ml,Bio,3.3,2026-04-25T00:00:00,Milan
CP0386,Esselunga,Smart Mozzarella Maxi,Smart,1.87,2026-01-10T21:55:00,Milan
CP0387,Esselunga,Mozzarella di Bufala Maxi 125g,Esselunga,2.99,2026-03-20T00:00:00,Milan
CP0388,Esselunga,Fior di latte mozzarella Maxi 200g,Fidaty,2.88,2026-02-21T23:30:00,Milan
CP0389,Esselunga,Esselunga Greek Yogurt Maxi 170g,Esselunga,1.42,2026-02-03T10:14:00,Milan
CP0390,Esselunga,De Cecco Strawberry Yogurt Maxi,De Cecco,1.8,2026-03-29T00:00:00,Milan
CP0391,Esselunga,Plain Yogurt Maxi 500g,Top,2.99,2026-03-30T00:00:00,Milan
CP0392,Esselunga,Whole Milk Maxi,Lavazza,1.42,2026-02-06T00:00:00,Milan
CP0393,Esselunga,Naturama Semi-skimmed Milk Maxi 1l,Naturama,3.16,2026-04-24T00:00:00,Milan
CP0394,Esselunga,Bio Lactose Free Milk Maxi,Bio,0.0,2026-02-05T00:05:00,Milan
CP0395,Esselunga,unsalted butter maxi 312.5g, Mutti ,1.64,2026-04-20T00:00:00,Milan
CP0396,Esselunga,Naturama Salted Butter Maxi 250g,Naturama,3.33,2026-03-19T00:00:00,Milan
CP0397,Esselunga,Bio Parmigiano Reggiano Maxi 150g,Bio,1.84,2026-04-21T00:00:00,Milan
CP0398,Esselunga,Smart Gorgonzola Maxi,Smart,3.08,2026-03-05T00:00:00,Milan
CP0399,Esselunga,Ricotta Maxi,Fidaty,2.5,2026-02-21T00:03:00,Milan
CP0400,Esselunga,Whole Wheat Bread Maxi 750g,Smart,2.74,2026-04-04T07:39:00,Milan
CP0401,Esselunga,Galbani Ciabatta Maxi 450g,Galbani,1.83,2026-04-06T00:00:00,Milan
CP0402,Esselunga,Galbani Sandwich Bread Maxi,Galbani,2.97,2026-04-16T00:00:00,Milan
CP0403,Esselunga,Atlante Butter Croissant Maxi,Atlante,2.71,2026-04-06T00:00:00,Milan
CP0404,Esselunga,Bio Chocolate Croissant Maxi,Bio,2.27,2026-04-14T00:00:00,Milan
CP0405,Esselunga,Chocolate Chip Cookies Maxi 300g,Mutti,1.7,2026-03-22T11:01:00,Milan
CP0406,Esselunga,Top Digestive Biscuits Maxi 600g,Top,3.52,2026-01-10T00:00:00,Milan
CP0407,Esselunga,Parmalat Cherry Tomatoes Maxi,Parmalat,3.53,2026-01-04T00:00:00,Milan
CP0408,Esselunga,Round Tomatoes Maxi 1kg,Esselunga,4.19,2026-04-24T00:00:00,Milan
CP0409,Esselunga,Iceberg Lettuce Maxi 1pcs,Parmalat,2.36,2026-01-12T18:16:00,Milan
CP0410,Esselunga,Smart Rocket Salad Maxi 93.75g,Smart,2.55,2026-04-18T00:00:00,Milan
CP0411,Esselunga,Mulino Bianco Golden Apples Maxi,Mulino Bianco,2.35,2026-04-12T00:00:00,Milan
CP0412,Esselunga,Pink Lady Apples Maxi 1kg,Lavazza,1.79,2026-02-17T01:38:00,Milan
CP0413,Esselunga,Naturama Bananas Maxi 1kg,Naturama,1.93,2026-02-21T10:02:00,Milan
CP0414,Esselunga,Potatoes Maxi,Esselunga ,3.7,2026-03-08T15:36:00,Milan
CP0415,Esselunga,NATURAMA CHICKEN BREAST MAXI 500G,Naturama,8.28,2026-03-29T00:00:00,Milan
CP0416,Esselunga,Chicken Thighs Maxi 750g,Smart,9.37,2026-01-01T12:01:00,Milan
CP0417,Esselunga,Minced Beef Maxi,Bio,4.14,2026-02-11T03:32:00,Milan
CP0418,Esselunga,Beef Steak Maxi, Bio ,6.84,2026-03-21T00:00:00,Milan
CP0419,Esselunga,Smart Prosciutto Cotto Maxi 180g,Smart,8.25,2026-01-21T00:00:00,Milan
CP0420,Esselunga,Smart Salame Milano Maxi,Smart,6.06,2026-03-16T00:00:00,Milan
CP0421,Esselunga,Atlante Spaghetti Maxi 750g,Atlante,0.0,2026-01-09T00:00:00,Milan
CP0422,Esselunga,Penne Rigate Maxi,Fidaty,4.43,2026-02-06T01:45:00,Milan
CP0423,Esselunga, Bio Fusilli Maxi ,Bio,2.64,2026-04-05T00:00:00,Milan
CP0424,Esselunga,Carnaroli Rice Maxi 1kg,Lavazza,2.19,2026-04-30T00:00:00,Milan
CP0425,Esselunga,Fidaty Basmati Rice Maxi,Fidaty,2.82,2026-01-14T07:42:00,Milan
CP0426,Esselunga,Atlante Tomato Passata Maxi,Atlante,2.84,2026-03-29T14:34:00,Milan
CP0427,Esselunga,Pesto Genovese Maxi 142.5g, Esselunga,2.84,2026-03-01T00:00:00,Milan
CP0428,Esselunga,Top Extra Virgin Olive Oil Maxi 1.5l,Top,0.0,2026-01-01T00:00:00,Milan
CP0429,Esselunga,Top Sunflower Oil Maxi,Top,2.94,2026-04-08T00:00:00,Milan
CP0430,Esselunga,All Purpose Flour Maxi 1kg,Top,4.21,2026-01-11T00:00:00,Milan
CP0431,Esselunga,00 Flour Maxi 1kg,Rio Mare,4.4,2026-02-18T00:00:00,Milan
CP0432,Esselunga,White Sugar Maxi 1.5kg ,Ferrero,3.52,2026-03-03T00:00:00,Milan
CP0433,Esselunga,Smart Brown Sugar Maxi 1kg,Smart,3.04,2026-04-02T00:00:00,Milan
CP0434,Esselunga,Fidaty Ground Coffee Maxi,Fidaty,2.7,2026-02-17T18:40:00,Milan
CP0435,Esselunga,Atlante Coffee Beans Maxi,Atlante,3.12,2026-03-13T21:29:00,Milan
CP0436,Esselunga,Fidaty Corn Flakes Maxi 375g,Fidaty,3.48,2026-04-16T12:36:00,Milan
CP0437,Esselunga,Muesli Maxi 1125g,Mulino Bianco,3.53,2026-03-08T15:40:00,Milan
CP0438,Esselunga,Esselunga Margherita Pizza Maxi 437.5g,Esselunga,4.6,2026-04-02T22:12:00,Milan
CP0439,Esselunga,Vegetable Pizza Maxi 380g,Atlante,4.14,2026-03-18T09:57:00,Milan
CP0440,Esselunga,Frozen Peas Maxi,Esselunga,4.73,2026-03-04T00:00:00,Milan
CP0441,Esselunga,Frozen Spinach Maxi 337.5g,Atlante,6.34,2026-02-14T00:00:00,Milan
CP0442,Esselunga,Frozen Salmon Fillets Maxi,Galbani,5.93,2026-01-29T00:00:00,Milan
CP0443,Esselunga, Naturama Fish Fingers Maxi,Naturama,6.12,2026-03-16T00:00:00,Milan
CP0444,Esselunga,Top Still Water Maxi 1.12l,Top,1.62,2026-02-09T07:57:00,Milan
CP0445,Esselunga,Sparkling Water Maxi,Smart,1.59,2026-03-05T00:00:00,Milan
CP0446,Esselunga,Top Orange Juice Maxi,Top,2.67,2026-04-16T10:41:00,Milan
CP0447,Esselunga,Apple Juice Maxi 1l,Mulino Bianco,2.38,2026-01-23T04:11:00,Milan
CP0448,Esselunga,De Cecco Cola Maxi 1.5l,De Cecco,1.44,2026-01-17T00:00:00,Milan
CP0449,Esselunga,Bio Lemon Soda Maxi 1.5l,Bio,1.93,2026-04-17T00:00:00,Milan
CP0450,Esselunga,Green Tea Maxi 25pcs,Fidaty,2.48,2026-04-13T00:00:00,Milan
CP0451,Esselunga,Bio Black Tea Maxi,Bio,1.49,2026-01-28T00:00:00,Milan
CP0452,Esselunga,Bio Dish Soap Maxi 937.5ml,Bio,4.19,2026-04-08T14:39:00,Milan
CP0453,Esselunga,Laundry Detergent Maxi,Atlante,4.49,2026-01-03T00:00:00,Milan
CP0454,Esselunga,Top Toilet Paper Maxi 6pcs,Top,7.39,2026-01-18T00:00:00,Milan
CP0455,Esselunga,Kitchen Towels Maxi 3pcs,Atlante,3.38,2026-01-05T22:02:00,Milan
CP0456,Esselunga,Smart Multi Surface Cleaner Maxi,Smart,2.98,2026-03-12T00:00:00,Milan
CP0457,Esselunga, Atlante Bleach Maxi 2l,Atlante,4.74,2026-01-23T21:55:00,Milan
CP0458,Esselunga,Shampoo Maxi 375ml,Smart,5.7,2026-04-21T03:18:00,Milan
CP0459,Esselunga,Conditioner Maxi,De Cecco,5.97,2026-03-03T00:00:00,Milan
CP0460,Esselunga,Bio Hand Soap Maxi,Bio,4.3,2026-04-23T18:17:00,Milan
CP0461,Esselunga,Body Wash Maxi 750ml,Bio,4.99,2026-02-23T06:53:00,Milan
CP0462,Esselunga,toothpaste maxi 112.5ml,Fidaty,2.76,2026-04-15T00:00:00,Milan
CP0463,Esselunga,Mozzarella Light,Bio,2.67,2026-03-07T10:20:00,Milan
CP0464,Esselunga,Mozzarella di Bufala Light 156.25g,Atlante,1.93,2026-03-08T01:40:00,Milan
CP0465,Esselunga,Fior di latte mozzarella Light,Smart,1.5,2026-02-02T00:46:00,Milan
CP0466,ESSELUNGA,Bio Greek Yogurt Light,Bio,3.13,2026-04-04T00:00:00,Milan
CP0467,Esselunga, Top Strawberry Yogurt Light 2pcs ,Top,1.96,2026-03-12T00:00:00,Milan
CP0468,Esselunga,Plain Yogurt Light,Aia ,3.36,2026-01-19T16:20:00,Milan
CP0469,Esselunga,WHOLE MILK LIGHT 0.75L,Bio,1.83,2026-03-15T00:00:00,Milan
CP0470,Esselunga,Semi-skimmed Milk Light 1l,Atlante,2.72,2026-03-20T14:20:00,Milan
CP0471,Esselunga,Lactose Free Milk Light 1l,Bio,3.43,2026-04-05T00:00:00,Milan
CP0472,Esselunga,Unsalted Butter Light 250g,Naturama,2.51,2026-04-21T16:51:00,Milan
CP0473,Esselunga, Salted Butter Light,Galbani,2.11,2026-04-16T18:56:00,Milan
CP0474,Esselunga,Parmigiano Reggiano Light 200g,Smart,2.09,2026-02-06T06:34:00,Milan
CP0475,Esselunga,Gorgonzola Light,Atlante,1.47,2026-03-29T00:34:00,Milan
CP0476,Esselunga,Parmalat Ricotta Light 312.5g,Parmalat,2.95,2026-04-09T19:09:00,Milan
CP0477,Esselunga,Whole Wheat Bread Light,Aia,3.12,2026-02-23T00:00:00,Milan
CP0478,Esselunga,Smart Ciabatta Light,Smart,2.5,2026-03-14T07:44:00,Milan
CP0479,Esselunga,Sandwich Bread Light,Naturama,1.79,2026-03-29T10:28:00,Milan
CP0480,Esselunga,Butter Croissant Light 6pcs,Barilla,3.99,2026-04-29T11:45:00,Milan
CP0481,Esselunga,Chocolate Croissant Light 6pcs,Mutti,3.24,2026-01-21T01:43:00,Milan
CP0482,Esselunga,De Cecco Chocolate Chip Cookies Light 375g,De Cecco,2.51,2026-01-10T00:00:00,Milan
CP0483,Esselunga,Digestive Biscuits Light,Atlante,3.28,2026-04-12T22:29:00,Milan
CP0484,Esselunga,Cherry Tomatoes Light 500g, Top ,2.42,2026-02-07T00:00:00,Milan
CP0485,Esselunga,Round Tomatoes Light,BIO,3.64,2026-02-17T04:46:00,Milan
CP0486,Esselunga,Top Iceberg Lettuce Light,Top,2.23,2026-02-01T00:26:00,Milan
CP0487,Esselunga,Rocket Salad Light,Fidaty,2.56,2026-01-15T00:00:00,Milan
CP0488,Esselunga,Golden Apples Light,Atlante,1.87,2026-01-16T00:00:00,Milan
CP0489,Esselunga,Parmalat Pink Lady Apples Light,Parmalat,1.8,2026-04-01T00:00:00,Milan
CP0490,Esselunga,Atlante Bananas Light,Atlante,2.77,2026-01-26T02:39:00,Milan
CP0491,Esselunga,Galbani Potatoes Light 2.5kg,Galbani,3.62,2026-03-01T09:21:00,Milan
CP0492,Esselunga,Bio Chicken Breast Light 300g,Bio,3.97,2026-04-03T00:00:00,Milan
CP0493,Esselunga,Fidaty Chicken Thighs Light,Fidaty,4.83,2026-02-22T22:18:00,Milan
CP0494,Esselunga,Aia Minced Beef Light 400g,Aia,5.52,2026-02-19T00:00:00,Milan
CP0495,Esselunga,Mulino Bianco Beef Steak Light,Mulino Bianco,4.92,2026-03-29T00:00:00,Milan
CP0496,esselunga,Prosciutto Cotto Light 150g,Smart,5.25,2026-02-12T00:00:00,Milan
CP0497,Esselunga,Salame Milano Light 100g,Esselunga,7.48,2026-02-16T01:19:00,Milan
CP0498,Esselunga,Fidaty Spaghetti Light,Fidaty,2.81,2026-01-29T11:43:00,Milan
CP0499,Esselunga,Penne Rigate Light 500g,Smart,2.13,2026-04-13T00:00:00,Milan
CP0500,Esselunga,Fusilli Light 500g,Galbani,3.84,2026-04-11T00:00:00,Milan
CP0501,Esselunga,Bio Carnaroli Rice Light,Bio,5.17,2026-02-22T03:22:00,Milan
CP0502,Esselunga,Basmati Rice Light,Fidaty,3.31,2026-03-18T00:00:00,Milan
CP0503,Esselunga,Tomato Passata Light 875ml,De Cecco,3.11,2026-04-04T00:00:00,Milan
CP0504,Esselunga,Pesto Genovese Light 190g,Naturama,2.86,2026-03-16T00:00:00,Milan
CP0505,Esselunga,Extra Virgin Olive Oil Light 1l,Smart,3.36,2026-02-27T00:00:00,Milan
CP0506,Esselunga,Sunflower Oil Light 0.75l,Smart,4.58,2026-04-09T17:15:00,Milan
CP0507,Esselunga,De Cecco All Purpose Flour Light,De Cecco,3.91,2026-02-18T03:53:00,Milan
CP0508,Esselunga,00 Flour Light,Esselunga,3.09,2026-01-18T06:37:00,Milan
CP0509,Esselunga,White Sugar Light 1.5kg,Mutti,5.03,2026-02-19T03:26:00,Milan
CP0510,Esselunga,Mulino Bianco Brown Sugar Light 1.25kg,Mulino Bianco,2.36,2026-03-22T20:09:00,Milan
CP0511,Esselunga,Ground Coffee Light,Naturama,4.55,2026-04-30T14:52:00,Milan
CP0512,Esselunga,Smart Coffee Beans Light 500g,Smart,2.92,2026-04-10T00:00:00,Milan
CP0513,Esselunga,Corn Flakes Light 281.25g,Naturama,4.97,2026-02-22T11:57:00,Milan
CP0514,Esselunga,Smart Muesli Light 562.5g,Smart,2.77,2026-04-20T04:34:00,Milan
CP0515,Esselunga,Atlante Margherita Pizza Light,Atlante,5.04,2026-03-09T01:48:00,Milan
CP0516,Esselunga,Vegetable Pizza Light,Atlante,4.75,2026-03-07T00:00:00,Milan
CP0517,Esselunga,Frozen Peas Light 675g,Parmalat,5.01,2026-01-28T00:00:00,Milan
CP0518,Esselunga,Frozen Spinach Light 450g,Naturama,4.53,2026-04-10T00:00:00,Milan
CP0519,Esselunga,Frozen Salmon Fillets Light,Esselunga,5.65,2026-01-22T00:00:00,Milan
CP0520,Esselunga,Ferrero Fish Fingers Light 225g,Ferrero,2.68,2026-03-02T00:00:00,Milan
CP0521,Esselunga,Still Water Light 2.25l,Atlante,2.05,2026-03-13T00:00:00,Milan
CP0522,Esselunga,Smart Sparkling Water Light 1.88l,Smart,1.44,2026-04-13T22:49:00,Milan
CP0523,Esselunga,Esselunga Orange Juice Light,Esselunga,2.19,2026-03-06T20:08:00,Milan
CP0524,Esselunga,Bio Apple Juice Light,Bio,2.01,2026-01-03T00:00:00,Milan
CP0525,Esselunga,Rio Mare Cola Light,Rio Mare,1.3,2026-01-15T00:00:00,Milan
CP0526,Esselunga,Atlante Lemon Soda Light 2.25l,atlante,1.68,2026-02-27T00:00:00,Milan
CP0527,Esselunga,Fidaty Green Tea Light,Fidaty,1.44,2026-04-08T00:00:00,Milan
CP0528,esselunga,Fidaty Black Tea Light 18.75pcs,Fidaty,1.66,2026-02-11T00:00:00,Milan
CP0529,Esselunga,Dish Soap Light,Bio,6.21,2026-02-13T19:46:00,Milan
CP0530,Esselunga,Laundry Detergent Light,Top,6.29,2026-04-23T00:00:00,Milan
CP0531,Esselunga,Naturama Toilet Paper Light,Naturama,4.41,2026-03-20T00:00:00,Milan
CP0532,Esselunga,Kitchen Towels Light 4pcs,Smart,7.12,2026-02-22T22:07:00,Milan
