product_id,store_name,product_name,brand,price_eur,last_updated,city
CP0267,Conad,Spaghetti Family Pack 500g,Galbani,2.53,2026-04-13T00:00:00,Milan
CP0268,Conad,CONAD PENNE RIGATE FAMILY PACK,Conad,2.4,2026-01-30T00:00:00,Milan
CP0269,Conad,Fusilli Family Pack,Ferrero,3.97,2026-04-22T00:00:00,Milan
CP0270,Conad,Carnaroli Rice Family Pack,Sapori e Dintorni,2.22,2026-01-21T23:27:00,Milan
CP0271,Conad,Basmati Rice Family Pack 0.75kg,Sapori e Dintorni,4.6,2026-01-19T23:09:00,Milan
CP0272,Conad,Tomato Passata Family Pack,Ferrero,4.14,2026-04-15T00:00:00,Milan
CP0273,Conad,Petfriends Pesto Genovese Family Pack confezione,Petfriends,4.65,2026-02-04T00:00:00,Milan
CP0274,Conad,Extra Virgin Olive Oil Family Pack 1l,Petfriends,4.65,2026-04-12T21:56:00,Milan
CP0275,Conad,Sunflower Oil Family Pack 1.5l,Verso Natura,4.48,2026-02-24T00:00:00,Milan
CP0276,Conad, Sapori e Dintorni All Purpose Flour Family Pack,Sapori e Dintorni,3.58,2026-01-23T00:00:00,Milan
CP0277,Conad,Lavazza 00 Flour Family Pack,Lavazza,2.95,2026-04-30T00:00:00,Milan
CP0278,Conad,Verso Natura White Sugar Family Pack, Verso Natura ,2.87,2026-04-12T16:52:00,Milan
CP0279,Conad,Conad Brown Sugar Family Pack confezione,Conad,1.94,2026-03-04T00:00:00,Milan
CP0280,Conad,Lavazza Ground Coffee Family Pack confezione,Lavazza,2.99,2026-04-14T18:20:00,Milan
CP0281,Conad,Coffee Beans Family Pack,Petfriends,2.63,2026-04-05T08:39:00,Milan
CP0282,Conad,Sapori e Dintorni Corn Flakes Family Pack,Sapori e Dintorni,2.94,2026-02-26T00:00:00,Milan
CP0283,Conad,Muesli Family Pack 750g,Conad,3.91,2026-03-23T01:21:00,Milan
CP0284,Conad,Conad Kids Margherita Pizza Family Pack confezione,Conad Kids,5.6,2026-03-06T22:19:00,Milan
CP0285,Conad,Petfriends Vegetable Pizza Family Pack,Petfriends,5.18,2026-03-25T00:00:00,Milan
CP0286,Conad,Frozen Peas Family Pack 450g,Mutti,5.67,2026-01-02T15:39:00,Milan
CP0287,Conad,Frozen Spinach Family Pack 450g,Piacersi ,5.02,2026-01-28T00:00:00,Milan
CP0288,Conad,Frozen Salmon Fillets Family Pack,Ferrero,3.71,2026-02-21T00:00:00,Milan
CP0289,Conad,Conad Fish Fingers Family Pack confezione,Conad,3.71,2026-03-28T00:00:00,Milan
CP0290,Conad, Still Water Family Pack 2.25l,Conad,1.2,2026-01-11T00:00:00,Milan
CP0291,Conad,Sparkling Water Family Pack 1.5l,Piacersi,1.14,2026-03-20T00:00:00,Milan
CP0292,Conad, Orange Juice Family Pack 1.5l,Piacersi,1.19,2026-01-13T00:00:00,Milan
CP0293,Conad,Sapori e Dintorni Apple Juice Family Pack,Sapori e Dintorni,1.0,2026-04-10T23:30:00,Milan
CP0294,Conad,Sapori e Dintorni Cola Family Pack,Sapori e Dintorni,1.04,2026-03-13T00:00:00,Milan
CP0295,Conad,Petfriends Lemon Soda Family Pack,Petfriends,2.36,2026-03-10T16:58:00,Milan
CP0296,Conad,PETFRIENDS GREEN TEA FAMILY PACK,Petfriends,1.56,2026-02-07T00:00:00,Milan
CP0297,Conad,Verso Natura Black Tea Family Pack confezione,Verso Natura ,2.29,2026-02-27T00:00:00,Milan
CP0298,Conad,Aia Dish Soap Family Pack confezione,Aia,5.85,2026-04-30T00:00:00,Milan
CP0299,Conad,Laundry Detergent Family Pack,Petfriends,5.22,2026-03-10T00:00:00,Milan
CP0300,Conad,Toilet Paper Family Pack 6pcs,Verso Natura,6.03,2026-03-03T00:00:00,Milan
CP0301,Conad,Kitchen Towels Family Pack 5pcs,Petfriends,4.07,2026-01-28T00:00:00,Milan
CP0302,Conad,Multi Surface Cleaner Family Pack,Petfriends,5.62,2026-04-20T00:00:00,Milan
CP0303,Conad,Piacersi Bleach Family Pack confezione,Piacersi,4.94,2026-01-26T12:11:00,Milan
CP0304,Conad, Shampoo Family Pack 312.5ml,Verso Natura,2.65,2026-04-24T00:00:00,Milan
CP0305,Conad,Conad Conditioner Family Pack,Conad,6.0,2026-02-10T00:00:00,Milan
CP0306,Conad,Hand Soap Family Pack 225ml,Lavazza,5.93,2026-02-24T01:41:00,Milan
CP0307,Conad,Body Wash Family Pack 375ml,Conad,5.06,2026-02-09T09:22:00,Milan
CP0308,Conad,Sapori e Dintorni Toothpaste Family Pack confezione,Sapori e Dintorni,3.85,2026-04-26T00:00:00,Milan
CP0309,Conad,Conad Mozzarella Mini,Conad,2.15,2026-04-03T00:00:00,Milan
CP0310,Conad,Mozzarella di Bufala Mini 125g,Barilla,2.53,2026-01-21T00:00:00,Milan
CP0311,Conad,Fior di latte mozzarella Mini,Verso Natura,1.51,2026-02-02T00:00:00,Milan
CP0312,Conad,Petfriends Greek Yogurt Mini,Petfriends,1.53,2026-04-29T00:00:00,Milan
CP0313,Conad,Strawberry Yogurt Mini,Petfriends,2.69,2026-04-04T00:00:00,Milan
CP0314,Conad, Plain Yogurt Mini 500g,Conad Kids,3.15,2026-01-11T23:17:00,Milan
CP0315,Conad,Piacersi Whole Milk Mini confezione,Piacersi,2.89,2026-01-27T18:30:00,Milan
CP0316,Conad,Semi-skimmed Milk Mini,conad kids,2.36,2026-02-22T13:13:00,Milan
CP0317,Conad,Mulino Bianco Lactose Free Milk Mini confezione,Mulino Bianco,2.34,2026-03-09T12:02:00,Milan
CP0318,Conad,Sapori e Dintorni Unsalted Butter Mini,Sapori e Dintorni,2.06,2026-04-02T19:01:00,Milan
CP0319,Conad,Parmalat Salted Butter Mini confezione,Parmalat,2.9,2026-01-07T00:00:00,Milan
CP0320,Conad,Parmigiano Reggiano Mini,Sapori e Dintorni,1.27,2026-02-20T21:43:00,Milan
CP0321,Conad,Conad Gorgonzola Mini,Conad,2.28,2026-01-03T00:00:00,Milan
CP0322,Conad,Piacersi Ricotta Mini confezione,Piacersi,2.52,2026-04-03T00:00:00,Milan
CP0323,Conad,Whole Wheat Bread Mini 375g,VERSO NATURA,3.2,2026-04-14T14:27:00,Milan
CP0324,Conad,Ciabatta Mini,PETFRIENDS,2.25,2026-01-25T00:00:00,Milan
CP0325,Conad,Sandwich Bread Mini,Piacersi,2.26,2026-04-01T00:00:00,Milan
CP0326,Conad,Butter Croissant Mini,Verso Natura,3.4,2026-04-29T00:00:00,Milan
CP0327,Conad,Piacersi Chocolate Croissant Mini confezione,Piacersi,2.64,2026-02-28T00:00:00,Milan
CP0328,Conad,Chocolate Chip Cookies Mini 450g,Sapori e Dintorni,2.86,2026-04-30T00:00:00,Milan
CP0329,Conad,Conad Digestive Biscuits Mini,Conad,1.46,2026-04-26T00:00:00,Milan
CP0330,Conad,Barilla Cherry Tomatoes Mini confezione,Barilla,2.61,2026-03-04T00:00:00,Milan
CP0331,Conad,Round Tomatoes Mini 1kg,Sapori e Dintorni,2.43,2026-04-10T00:00:00,Milan
CP0332,Conad,Sapori e Dintorni Iceberg Lettuce Mini,Sapori e Dintorni,2.03,2026-01-13T00:00:00,Milan
CP0333,Conad,Rocket Salad Mini 156.25g,Petfriends,3.89,2026-03-23T12:31:00,Milan
CP0334,Conad,Golden Apples Mini,Conad Kids,3.06,2026-01-06T00:00:00,Milan
CP0335,Conad,ferrero pink lady apples mini confezione,Ferrero,3.49,2026-02-25T15:08:00,Milan
CP0336,Conad,BANANAS MINI, Verso Natura,2.91,2026-03-08T00:00:00,Milan
CP0337,Conad,Ferrero Potatoes Mini,Ferrero,1.69,2026-04-25T00:00:00,Milan
CP0338,Conad,CHICKEN BREAST MINI,Piacersi,5.06,2026-01-02T14:30:00,Milan
CP0339,Conad,Chicken Thighs Mini 500g,Piacersi,4.86,2026-01-04T00:00:00,Milan
CP0340,Conad,Minced Beef Mini,CONAD,4.69,2026-01-26T10:06:00,Milan
CP0341,conad,Piacersi Beef Steak Mini confezione,Piacersi,7.12,2026-01-26T00:00:00,Milan
CP0342,Conad,VERSO NATURA PROSCIUTTO COTTO MINI,Verso Natura,6.7,2026-02-27T14:18:00,Milan
CP0343,Conad,Salame Milano Mini 100g,Piacersi ,5.7,2026-02-02T08:17:00,Milan
CP0344,Conad,Spaghetti Mini 625g,Verso Natura,1.88,2026-03-15T00:00:00,Milan
CP0345,Conad,Penne Rigate Mini,Conad Kids,2.69,2026-03-04T00:00:00,Milan
CP0346,Conad,Fusilli Mini 625g,Conad,4.57,2026-01-02T00:00:00,Milan
CP0347,Conad,Carnaroli Rice Mini 1.5kg,conad kids,3.52,2026-03-30T20:15:00,Milan
CP0348,Conad, Basmati Rice Mini ,Piacersi,2.27,2026-03-14T00:00:00,Milan
CP0349,Conad,Tomato Passata Mini,Petfriends,2.89,2026-01-09T00:00:00,Milan
CP0350,Conad,Piacersi Pesto Genovese Mini,Piacersi,3.87,2026-04-28T17:55:00,Milan
CP0351,Conad,Extra Virgin Olive Oil Mini 1l,Petfriends,1.93,2026-02-27T19:06:00,Milan
CP0352,Conad,Sunflower Oil Mini 1l,Conad Kids,4.12,2026-02-25T20:39:00,Milan
CP0353,Conad,All Purpose Flour Mini 0.75kg,Conad,3.18,2026-04-03T00:00:00,Milan
CP0354,Conad,00 Flour Mini 1.5kg ,Conad Kids,2.32,2026-02-10T00:00:00,Milan
CP0355,Conad,Rio Mare White Sugar Mini,Rio Mare,2.17,2026-03-16T12:58:00,Milan
CP0356,Conad,Brown Sugar Mini 0.75kg,Conad Kids,2.92,2026-05-01T00:00:00,Milan
CP0357,Conad,Ground Coffee Mini,Piacersi,2.31,2026-04-12T00:00:00,Milan
CP0358,Conad,Mulino Bianco Coffee Beans Mini,Mulino Bianco,4.43,2026-02-13T00:00:00,Milan
CP0359,Conad,Corn Flakes Mini,Piacersi,3.0,2026-03-16T08:57:00,Milan
CP0360,CONAD,Muesli Mini,Sapori e Dintorni,2.04,2026-02-23T00:00:00,Milan
CP0361,Conad,Ferrero Margherita Pizza Mini,Ferrero,3.44,2026-01-07T22:32:00,Milan
CP0362,Conad,De Cecco Vegetable Pizza Mini confezione,De Cecco,4.26,2026-03-02T10:36:00,Milan
CP0363,Conad,Verso Natura Frozen Peas Mini confezione,Verso Natura,3.3,2026-03-12T00:00:00,Milan
CP0364,Conad,Conad Kids Frozen Spinach Mini,Conad Kids,3.55,2026-03-11T00:00:00,Milan
CP0365,Conad,Frozen Salmon Fillets Mini 300g,Verso Natura,2.5,2026-03-21T00:00:00,Milan
CP0366,Conad,Sapori e Dintorni Fish Fingers Mini,Sapori e Dintorni,4.9,2026-01-12T00:00:00,Milan
CP0367,Conad,Verso Natura Still Water Mini confezione,Verso Natura,1.52,2026-03-15T14:48:00,Milan
CP0368,Conad,Sparkling Water Mini 1.5l,Piacersi,2.32,2026-02-26T20:00:00,Milan
CP0369,Conad,Piacersi Orange Juice Mini,Piacersi,2.34,2026-03-18T00:00:00,Milan
CP0370,Conad,Lavazza Apple Juice Mini,Lavazza,1.24,2026-02-12T07:46:00,Milan
CP0371,Conad,Cola Mini,Verso Natura,1.62,2026-01-29T00:00:00,Milan
CP0372,Conad,Galbani Lemon Soda Mini confezione,Galbani,2.28,2026-01-31T00:00:00,Milan
CP0373,Conad,Verso Natura Green Tea Mini confezione,VERSO NATURA,2.31,2026-01-24T00:00:00,Milan
CP0374,Conad,Piacersi Black Tea Mini confezione,Piacersi,1.94,2026-04-06T00:00:00,Milan
CP0375,Conad,Dish Soap Mini,Conad Kids,4.19,2026-03-26T00:00:00,Milan
CP0376,Conad,Conad Kids Laundry Detergent Mini,Conad Kids,5.15,2026-01-10T00:00:00,Milan
CP0377,Conad,Toilet Paper Mini,De Cecco,3.5,2026-02-22T00:00:00,Milan
CP0378,Conad,Petfriends Kitchen Towels Mini confezione,Petfriends,5.27,2026-02-15T00:00:00,Milan
CP0379,CONAD,Multi Surface Cleaner Mini 562.5ml,Conad Kids,5.24,2026-03-26T02:50:00,Milan
CP0380,Conad,Bleach Mini,Aia,5.55,2026-03-24T06:00:00,Milan
CP0381,Conad,Petfriends Shampoo Mini confezione,Petfriends,3.11,2026-04-14T00:00:00,Milan
CP0382,Conad,Verso Natura Conditioner Mini,Verso Natura,2.62,2026-02-20T00:55:00,Milan
CP0383,Conad,Ferrero Hand Soap Mini confezione,Ferrero,3.14,2026-02-25T20:24:00,Milan
CP0384,Conad,Sapori e Dintorni Body Wash Mini confezione,Sapori e Dintorni,6.1,2026-02-12T00:00:00,Milan
CP0385,Conad,Toothpaste Mini 112.5ml,Conad Kids,4.37,2026-01-10T00:00:00,Milan
CP0386,Conad,Mozzarella Maxi 125g,Sapori e Dintorni,1.63,2026-03-26T11:31:00,Milan
CP0387,Conad,Mozzarella di Bufala Maxi,Conad,2.48,2026-02-18T00:00:00,Milan
CP0388,Conad,Fior di latte mozzarella Maxi 200g,Conad,2.69,2026-04-28T11:46:00,Milan
CP0389,Conad,Conad Greek Yogurt Maxi confezione,Conad,1.47,2026-04-01T00:00:00,Milan
CP0390,Conad,Aia Strawberry Yogurt Maxi,Aia,2.27,2026-03-10T17:57:00,Milan
CP0391,Conad,Plain Yogurt Maxi 500g,Sapori e Dintorni,3.18,2026-04-25T00:00:00,Milan
CP0392,Conad,Whole Milk Maxi,Piacersi,1.94,2026-02-02T00:00:00,Milan
CP0393,Conad,Semi-skimmed Milk Maxi 1l,Piacersi,1.36,2026-01-10T00:00:00,Milan
CP0394,Conad,Sapori e Dintorni Lactose Free Milk Maxi confezione,Sapori e Dintorni,2.11,2026-04-05T10:30:00,Milan
CP0395,Conad,Granarolo Unsalted Butter Maxi,Granarolo,1.81,2026-04-28T00:55:00,Milan
CP0396,Conad,Verso Natura Salted Butter Maxi,Verso Natura,2.54,2026-03-21T00:00:00,Milan
CP0397,Conad,Aia Parmigiano Reggiano Maxi confezione,Aia,2.24,2026-01-07T00:00:00,Milan
CP0398,Conad,Parmalat Gorgonzola Maxi,Parmalat,2.76,2026-02-18T06:07:00,Milan
CP0399,Conad,Conad Ricotta Maxi,Conad,2.37,2026-02-25T09:23:00,Milan
CP0400,Conad,Whole Wheat Bread Maxi 750g,Verso Natura,1.49,2026-04-29T08:59:00,Milan
CP0401,Conad,Ciabatta Maxi 450g,Rio Mare,0.0,2026-04-29T00:00:00,Milan
CP0402,Conad,Conad Sandwich Bread Maxi,Conad,2.42,2026-04-15T00:00:00,Milan
CP0403,Conad,Piacersi Butter Croissant Maxi,Piacersi,3.08,2026-04-15T00:00:00,Milan
CP0404,Conad,Conad Kids Chocolate Croissant Maxi confezione,Conad Kids,2.07,2026-02-20T00:00:00,Milan
CP0405,Conad,Chocolate Chip Cookies Maxi 300g,Petfriends,0.0,2026-04-19T00:00:00,Milan
CP0406,Conad,Sapori e Dintorni Digestive Biscuits Maxi,Sapori e Dintorni,2.23,2026-01-19T05:09:00,Milan
CP0407,Conad,Rio Mare Cherry Tomatoes Maxi, Rio Mare ,3.12,2026-04-05T00:00:00,Milan
CP0408,Conad,Sapori e Dintorni Round Tomatoes Maxi,Sapori e Dintorni,3.68,2026-02-21T19:27:00,Milan
CP0409,Conad,Iceberg Lettuce Maxi,sapori e dintorni,2.41,2026-02-19T00:00:00,Milan
CP0410,Conad,Rocket Salad Maxi,Conad Kids,1.87,2026-03-25T00:20:00,Milan
CP0411,Conad,Golden Apples Maxi,Verso Natura,2.89,2026-04-12T12:28:00,Milan
CP0412,Conad,granarolo pink lady apples maxi,Granarolo,3.69,2026-04-24T00:42:00,Milan
CP0413,Conad,Galbani Bananas Maxi confezione,Galbani,2.99,2026-03-12T09:18:00,Milan
CP0414,Conad,verso natura potatoes maxi confezione,Verso Natura,2.61,2026-03-02T08:39:00,Milan
CP0415,Conad,Chicken Breast Maxi,Rio Mare,5.85,2026-02-07T00:00:00,Milan
CP0416,Conad, Chicken Thighs Maxi,Conad Kids,8.34,2026-03-24T00:00:00,Milan
CP0417,Conad,Minced Beef Maxi 400g,Conad,7.21,2026-03-29T00:00:00,Milan
CP0418,Conad,Barilla Beef Steak Maxi,Barilla,6.89,2026-03-16T00:00:00,Milan
CP0419,Conad,Sapori e Dintorni Prosciutto Cotto Maxi confezione,Sapori e Dintorni,8.61,2026-03-01T00:00:00,Milan
CP0420,Conad,Salame Milano Maxi 75g,Mutti,6.1,2026-01-11T00:00:00,Milan
CP0421,Conad,Verso Natura Spaghetti Maxi confezione,verso natura,2.06,2026-03-29T00:00:00,Milan
CP0422,Conad,Verso Natura Penne Rigate Maxi confezione,Verso Natura,3.41,2026-01-30T00:00:00,Milan
CP0423,Conad,Conad Kids Fusilli Maxi confezione,Conad Kids,3.33,2026-03-21T00:00:00,Milan
CP0424,Conad,Ferrero Carnaroli Rice Maxi,Ferrero,1.94,2026-04-22T00:00:00,Milan
CP0425,Conad,Basmati Rice Maxi 1kg,Verso Natura,3.37,2026-02-19T20:47:00,Milan
CP0426,Conad,petfriends tomato passata maxi,Petfriends,2.9,2026-02-03T00:00:00,Milan
CP0427,Conad,Pesto Genovese Maxi,De Cecco,4.58,2026-03-23T12:42:00,Milan
CP0428,Conad,Extra Virgin Olive Oil Maxi,Verso Natura,3.19,2026-02-15T00:00:00,Milan
CP0429,Conad,Conad Kids Sunflower Oil Maxi,Conad Kids,2.93,2026-02-28T00:00:00,Milan
CP0430,Conad,All Purpose Flour Maxi,Conad,4.3,2026-02-28T00:00:00,Milan
CP0431,Conad,Petfriends 00 Flour Maxi confezione,Petfriends,2.41,2026-03-23T00:00:00,Milan
CP0432,Conad,Verso Natura White Sugar Maxi,Verso Natura,4.3,2026-02-12T00:00:00,Milan
CP0433,Conad,Petfriends Brown Sugar Maxi,Petfriends,4.35,2026-04-27T00:00:00,Milan
CP0434,CONAD,Ground Coffee Maxi,Petfriends,4.09,2026-01-08T12:03:00,Milan
CP0435,Conad,Coffee Beans Maxi ,Piacersi,4.17,2026-04-13T18:25:00,Milan
CP0436,Conad,De Cecco Corn Flakes Maxi confezione,De Cecco,2.23,2026-03-05T15:41:00,Milan
CP0437,Conad,Piacersi Muesli Maxi confezione,Piacersi,2.92,2026-01-18T00:00:00,Milan
CP0438,Conad,Lavazza Margherita Pizza Maxi confezione,Lavazza,2.97,2026-01-03T00:00:00,Milan
CP0439,Conad,Vegetable Pizza Maxi 380g,Mutti,3.07,2026-04-25T00:00:00,Milan
CP0440,CONAD,Frozen Peas Maxi 337.5g,Verso Natura,3.51,2026-01-03T16:57:00,Milan
CP0441,conad,Frozen Spinach Maxi 337.5g,Conad,5.16,2026-03-22T13:22:00,Milan
CP0442,Conad,Rio Mare Frozen Salmon Fillets Maxi confezione,Rio Mare,2.86,2026-02-24T16:04:00,Milan
CP0443,Conad,Fish Fingers Maxi 300g,Mulino Bianco,3.61,2026-02-07T00:00:00,Milan
CP0444,Conad,Still Water Maxi,Petfriends,2.33,2026-03-26T01:47:00,Milan
CP0445,Conad, Sparkling Water Maxi ,Petfriends,2.23,2026-03-16T03:18:00,Milan
CP0446,Conad,Lavazza Orange Juice Maxi confezione,Lavazza,1.64,2026-04-30T20:37:00,Milan
CP0447,Conad,Apple Juice Maxi,Petfriends,1.97,2026-01-01T23:59:00,Milan
CP0448,Conad,Cola Maxi 1.5l,Granarolo,1.6,2026-02-07T00:00:00,Milan
CP0449,Conad,Conad Kids Lemon Soda Maxi confezione,Conad Kids,1.85,2026-03-25T00:00:00,Milan
CP0450,Conad,Green Tea Maxi 25pcs,Sapori e Dintorni,2.45,2026-01-28T00:00:00,Milan
CP0451,Conad,Black Tea Maxi 37.5pcs, Sapori e Dintorni ,1.39,2026-03-26T00:00:00,Milan
CP0452,Conad,Dish Soap Maxi,Sapori e Dintorni,4.66,2026-04-25T00:00:00,Milan
CP0453,Conad,Laundry Detergent Maxi 2.25l,Sapori e Dintorni,4.82,2026-01-07T00:00:00,Milan
CP0454,Conad,Conad Toilet Paper Maxi confezione,Conad,6.42,2026-04-02T00:00:00,Milan
CP0455,Conad,Petfriends Kitchen Towels Maxi,Petfriends,5.57,2026-03-20T00:00:00,Milan
CP0456,Conad,Multi Surface Cleaner Maxi 562.5ml,Petfriends,4.13,2026-01-01T02:18:00,Milan
CP0457,Conad,Bleach Maxi,Piacersi,3.94,2026-02-19T00:00:00,Milan
CP0458,Conad, Conad Kids Shampoo Maxi ,Conad Kids,4.32,2026-02-28T17:02:00,Milan
CP0459,Conad,Conditioner Maxi,Conad,3.15,2026-01-12T17:41:00,Milan
CP0460,Conad,Mutti Hand Soap Maxi confezione,Mutti,5.26,2026-04-11T14:31:00,Milan
CP0461,Conad,Lavazza Body Wash Maxi,Lavazza,6.04,2026-01-20T00:00:00,Milan
CP0462,Conad, Toothpaste Maxi 112.5ml ,Conad Kids,0.0,2026-01-22T00:00:00,Milan
CP0463,Conad,Mulino Bianco Mozzarella Light confezione,Mulino Bianco,0.0,2026-01-06T05:20:00,Milan
CP0464,Conad,CONAD MOZZARELLA DI BUFALA LIGHT,Conad,1.8,2026-02-26T12:31:00,Milan
CP0465,Conad,Petfriends Fior di latte mozzarella Light confezione,Petfriends,3.1,2026-04-17T00:00:00,Milan
CP0466,Conad,Greek Yogurt Light,Sapori e Dintorni,2.7,2026-04-18T00:00:00,Milan
CP0467,Conad,Strawberry Yogurt Light,Conad Kids,2.52,2026-04-05T00:00:00,Milan
CP0468,Conad,Lavazza Plain Yogurt Light confezione,Lavazza,1.61,2026-01-19T00:00:00,Milan
CP0469,Conad,Conad Kids Whole Milk Light,CONAD KIDS,2.9,2026-02-07T03:40:00,Milan
CP0470,Conad, Conad Semi-skimmed Milk Light confezione ,Conad,2.86,2026-03-09T01:48:00,Milan
CP0471,Conad,Lactose Free Milk Light,Petfriends,1.95,2026-04-19T00:00:00,Milan
CP0472,Conad,Unsalted Butter Light 250g,Conad,1.53,2026-01-05T16:35:00,Milan
CP0473,Conad,Salted Butter Light,De Cecco,2.62,2026-04-25T05:58:00,Milan
CP0474,conad,Parmigiano Reggiano Light 200g, Lavazza ,1.78,2026-03-25T00:00:00,Milan
CP0475,Conad,Conad Gorgonzola Light,Conad,2.72,2026-02-01T00:00:00,Milan
CP0476,Conad,Ricotta Light 312.5g,Conad Kids,1.43,2026-04-08T07:10:00,Milan
CP0477,Conad,Piacersi Whole Wheat Bread Light,Piacersi,3.13,2026-02-06T03:45:00,Milan
CP0478,Conad,Ciabatta Light 300g,Mulino Bianco,2.28,2026-04-22T00:00:00,Milan
CP0479,Conad,Sapori e Dintorni Sandwich Bread Light confezione,Sapori e Dintorni,2.91,2026-03-11T17:49:00,Milan
CP0480,Conad,Conad Kids Butter Croissant Light confezione,Conad Kids,2.83,2026-01-05T00:00:00,Milan
CP0481,Conad,Verso Natura Chocolate Croissant Light ,Verso Natura,3.6,2026-01-26T00:00:00,Milan
CP0482,Conad,Conad Kids Chocolate Chip Cookies Light confezione,Conad Kids,1.74,2026-01-10T20:44:00,Milan
CP0483,Conad,Digestive Biscuits Light 300g,Verso Natura,2.64,2026-02-17T17:54:00,Milan
CP0484,Conad,Rio Mare Cherry Tomatoes Light, Rio Mare,3.25,2026-01-20T00:00:00,Milan
CP0485,Conad,Round Tomatoes Light,Barilla,3.77,2026-02-09T14:38:00,Milan
CP0486,Conad,Iceberg Lettuce Light 1.25pcs,Sapori e Dintorni,2.88,2026-02-05T09:15:00,Milan
CP0487,Conad,Conad Rocket Salad Light confezione,Conad,3.42,2026-01-09T00:00:00,Milan
CP0488,Conad,Golden Apples Light 1kg,Mutti,0.0,2026-04-12T00:00:00,Milan
CP0489,Conad,Verso Natura Pink Lady Apples Light,Verso Natura,3.41,2026-03-05T21:26:00,Milan
CP0490,Conad,Bananas Light 0.75kg,Granarolo,3.9,2026-01-19T00:00:00,Milan
CP0491,Conad,Potatoes Light,Petfriends,2.94,2026-03-02T00:00:00,Milan
CP0492,CONAD,Petfriends Chicken Breast Light confezione,Petfriends,6.43,2026-01-03T00:00:00,Milan
CP0493,Conad,Chicken Thighs Light,Conad Kids,7.83,2026-02-12T00:00:00,Milan
CP0494,Conad,Ferrero Minced Beef Light confezione,Ferrero,7.57,2026-04-07T00:00:00,Milan
CP0495,Conad,Sapori e Dintorni Beef Steak Light confezione,Sapori e Dintorni,5.34,2026-03-15T02:51:00,Milan
CP0496,Conad,Prosciutto Cotto Light 150g,Petfriends,5.7,2026-04-09T00:00:00,Milan
CP0497,Conad,Salame Milano Light 100g,Verso Natura,5.32,2026-03-11T00:00:00,Milan
CP0498,Conad,Spaghetti Light,Piacersi,3.62,2026-01-21T00:00:00,Milan
CP0499,Conad,Penne Rigate Light,Aia,3.65,2026-03-25T17:26:00,Milan
CP0500,Conad,Fusilli Light 500g,Conad,4.3,2026-04-13T00:00:00,Milan
CP0501,Conad,Carnaroli Rice Light,Verso Natura,4.03,2026-04-05T00:00:00,Milan
CP0502,Conad,Basmati Rice Light 1kg,Sapori e Dintorni,3.65,2026-04-04T00:00:00,Milan
CP0503,Conad, Tomato Passata Light 875ml ,Sapori e Dintorni,2.6,2026-01-30T00:00:00,Milan
CP0504,Conad,Verso Natura Pesto Genovese Light confezione,VERSO NATURA,4.46,2026-04-05T00:00:00,Milan
CP0505,Conad,Conad Extra Virgin Olive Oil Light,Conad,3.48,2026-03-09T00:00:00,Milan
CP0506,Conad,CONAD KIDS SUNFLOWER OIL LIGHT CONFEZIONE,Conad Kids,2.31,2026-02-02T00:00:00,Milan
CP0507,Conad,All Purpose Flour Light 1kg,Piacersi,3.44,2026-04-02T00:00:00,Milan
CP0508,Conad,00 Flour Light 1kg,Sapori e Dintorni,4.33,2026-03-06T00:00:00,Milan
CP0509,Conad,White Sugar Light 1.5kg,Mutti,4.57,2026-02-06T00:00:00,Milan
CP0510,Conad,Brown Sugar Light 1.25kg,Mutti,3.39,2026-03-01T00:00:00,Milan
CP0511,Conad,Granarolo Ground Coffee Light,Granarolo,2.3,2026-01-14T19:26:00,Milan
CP0512,Conad,Coffee Beans Light 500g,Sapori e Dintorni,4.27,2026-02-02T13:42:00,Milan
CP0513,Conad,GALBANI CORN FLAKES LIGHT,Galbani,3.86,2026-01-31T02:31:00,Milan
CP0514,Conad,Conad Muesli Light confezione,Conad,3.24,2026-01-06T00:00:00,Milan
CP0515,Conad,Barilla Margherita Pizza Light confezione,Barilla,4.72,2026-02-02T00:00:00,Milan
CP0516,Conad,Petfriends Vegetable Pizza Light,Petfriends,2.56,2026-01-20T23:29:00,Milan
CP0517,Conad,Frozen Peas Light 675g,Piacersi,3.28,2026-04-30T00:00:00,Milan
CP0518,Conad,Conad Frozen Spinach Light confezione,Conad,2.25,2026-03-18T09:24:00,Milan
CP0519,Conad,Verso Natura Frozen Salmon Fillets Light confezione,verso natura,4.32,2026-01-27T20:40:00,Milan
CP0520,Conad,Conad Fish Fingers Light,Conad,4.62,2026-01-03T00:00:00,Milan
CP0521,Conad,Still Water Light 2.25l,Mutti,1.31,2026-03-04T00:00:00,Milan
CP0522,Conad,Conad Sparkling Water Light,Conad,1.1,2026-04-17T07:44:00,Milan
CP0523,Conad,Orange Juice Light 1l,Parmalat,1.08,2026-03-19T01:02:00,Milan
CP0524,Conad,Piacersi Apple Juice Light confezione,Piacersi,2.38,2026-01-19T00:00:00,Milan
CP0525,Conad, Cola Light 1.88l ,Piacersi,2.48,2026-01-10T02:55:00,Milan
CP0526,Conad,Lemon Soda Light 2.25l,parmalat,2.12,2026-04-18T11:36:00,Milan
CP0527,Conad,Green Tea Light,Parmalat,2.31,2026-02-21T00:00:00,Milan
CP0528,Conad,Black Tea Light,Parmalat,2.27,2026-03-09T22:15:00,Milan
CP0529,Conad,Conad Kids Dish Soap Light ,Conad Kids,4.9,2026-01-16T04:11:00,Milan
