store_product_id,canonical_product_id,alt_group_id,category,subcategory,product_name,brand,size,unit,pack_count,price_eur,promo_price_eur,currency,availability,store_name,city,last_updated,barcode,notes
CON-00145,CP0145,ALT0145,Household,Detergent,Petfriends Laundry Detergent Premium confezione,PETFRIENDS,1.5,l,6,"€3,26",3.10,EUR,, Conad,MILANO,2026-04-01 23:14:00,5824305581863,imported
CON-00146,CP0146,ALT0146,Household,Paper,Toilet Paper Premium,Verso Natura,8,pcs,8,"€6,26",,€,limited,CONAD,Milan,19/01/2026,5797927023729,private label
CON-00147,CP0147,ALT0147,Household,Paper,Kitchen Towels Premium 4pcs,De Cecco,4,pcs,8,5.57,"€3,93",Euro,available,Conad,MILANO,11/02/2026,9849860177556,check allergen label
CON-00148,CP0148,ALT0148,Household,Cleaning, Piacersi Multi Surface Cleaner Premium confezione,Piacersi,750,ml,1, 4.74 ,,Euro,limited,Conad,milan,2026-01-07 20:30:00,5811863690766,promo shelf
CON-00149,CP0149,ALT0149,Household,Cleaning,Bleach Premium 1.5l,Conad Kids,1.5,l,2,6.72,,Euro,limited,Conad,milan,2026/04/22 15:40,0607649037918,seasonal item
CON-00150,CP0150,ALT0150,Personal Care,Shampoo,Verso Natura Shampoo Premium confezione,Verso Natura,375.0,ml,3,EUR 3.64,,€,low stock,Conad,Milan,2026/03/15 17:28,6125559221463,promo shelf
CON-00151,CP0151,ALT0151,Personal Care,Shampoo,Conditioner Premium 250ml,Petfriends,250,ml,1,"€6,00",,EUR,limited,Conad,Milan,11/04/2026,5916610746443,
CON-00152,CP0152,ALT0152,Personal Care,Soap, Hand Soap Premium 450ml,Conad Kids,450.0,ml,6,EUR 2.92, 2.08 ,€,in stock,Conad,Milano,2026/02/04 23:49,0843234497275,private label
CON-00153,CP0153,ALT0153,Personal Care,Soap,Body Wash Premium,Verso Natura,500,ml,8,5.61,,Euro,in stock,Conad,milan,2026-03-12 08:37:00,,
CON-00154,CP0154,ALT0154,Personal Care, Toothpaste ,Toothpaste Premium,Petfriends,75,ml,2,3.29,"€2,36",eur,limited,Conad,Milano,2026/01/03 01:52,0634989041902,private label
CON-00155,CP0155,ALT0155,Dairy,Mozzarella,Conad Mozzarella Bio,Conad,156.25,g,1,EUR 3.10,,Euro,limited,Conad,MILANO,2026-01-06 01:13:00,2483561161733,new
CON-00156,CP0156,ALT0156,Dairy,Mozzarella,Piacersi Mozzarella di Bufala Bio,Piacersi,156.25,g,8,EUR 2.28,,eur,in stock,Conad,Milan,12-03-2026,2860477327528,promo shelf
CON-00157,CP0157,ALT0157,Dairy,Mozzarella ,Fior di latte mozzarella Bio 200g,Conad Kids,200,g,3,"€2,44",2.26,EUR,,Conad,Milan,14/01/2026,5467752108219,
CON-00158,CP0158,ALT0158,Dairy,Yogurt,Greek Yogurt Bio 255g, Granarolo ,255.0,g,,"€2,34",1.65,eur,available,Conad,MILANO,2026-01-20 13:45:00,5322708658271,imported
CON-00159,CP0159,ALT0159,Dairy,Yogurt,Strawberry Yogurt Bio 2pcs,Petfriends,2,pcs,4, 2.08 ,,EUR,low stock,Conad,milan,2026-02-13 08:29:00,4658973750700,
CON-00160,CP0160,ALT0160,Dairy,Yogurt,Plain Yogurt Bio 500g,Conad Kids,500,g,1,"€2,43",,eur,in stock,Conad,milan,2026-02-21,7206881479843,new
CON-00161,CP0161,ALT0161,Dairy,Milk,Whole Milk Bio 0.75l,Conad,0.75,l,2,"€3,14",,EUR,limited,Conad,Milano,24-02-2026,0774851017516,promo shelf
CON-00162,CP0162,ALT0162,Dairy,Milk,Semi-skimmed Milk Bio 1l,piacersi,1,l,1,"1,52",,eur,low stock,Conad,MILANO,2026-03-20,2130440488746,new
CON-00163,CP0163,ALT0163,Dairy,Milk,Conad Lactose Free Milk Bio,Conad,0.75,l,8, 2.43 , 1.85 ,eur,in stock,Conad,Milan,2026-03-04 14:35:00,0647640590440,check allergen label
CON-00164,CP0164,ALT0164,Dairy,Butter,Unsalted Butter Bio 250g, Sapori e Dintorni ,250,g,1,EUR 2.03,,eur,limited,conad,MILANO,22/02/2026,8954771604805,private label
CON-00165,CP0165,ALT0165,Dairy,Butter,Salted Butter Bio,Sapori e Dintorni,312.5,g,1,EUR 1.78,,eur,low stock,Conad ,Milan,2026-02-15,8135581039098,seasonal item
CON-00166,CP0166,ALT0166,Dairy,Cheese,Parmigiano Reggiano Bio 200g,Petfriends,200,g,1, 2.53 ,,Euro,available,Conad,MILANO,2026/02/07 21:03,8579347097512,promo shelf
CON-00167,CP0167,ALT0167,Dairy,Cheese,Gorgonzola Bio,Rio Mare,112.5,g,2,1.83,1.34,€,available,Conad,Milan,27-02-2026,8709890450839,
CON-00168,CP0168,ALT0168,Dairy,Cheese,Ricotta Bio 250g,Piacersi,250,g,2,"2,18",,eur,available,Conad,MILANO,26-04-2026,8813528590765,check allergen label
CON-00169,CP0169,ALT0169,Bakery,Bread,Whole Wheat Bread Bio,Verso Natura,750.0,g,2,1.53,,€,in stock,Conad,milan,2026/04/23 05:53,8929708206808,promo shelf
CON-00170,CP0170,ALT0170,Bakery,Bread,Ciabatta Bio 300g,Piacersi,300,g,1, 2.34 ,,Euro,,conad,MILANO,16/02/2026,2690901489754,new
CON-00171,CP0171,ALT0171,Bakery,Bread,Conad Sandwich Bread Bio,Conad,550,g,4,"2,03",,eur,limited,Conad,Milano,2026-01-28,,check allergen label
CON-00172,CP0172,ALT0172,Bakery,Croissants ,Butter Croissant Bio,Mutti,7.5,pcs,1,EUR 3.48,,eur,available, Conad,milan,2026-01-08 07:29:00,7873586582363,seasonal item
CON-00173,CP0173,ALT0173,Bakery,Croissants,Conad Chocolate Croissant Bio confezione,Conad,7.5,pcs,1,2.40,,EUR,available,Conad,MILANO,2026-01-14,6796991791646,promo shelf
CON-00174,CP0174,ALT0174,Bakery,Cookies,Conad Kids Chocolate Chip Cookies Bio confezione,Conad Kids,375.0,g,8, 1.59 ,,eur,low stock,Conad,MILANO,2026-04-12 21:05:00,9249161612668,new
CON-00175,CP0175,ALT0175,Bakery,Cookies,Digestive Biscuits Bio 400g,Conad Kids,400,g,,EUR 3.40,,Euro,low stock,Conad,Milan,11-01-2026,9405398655510,limited edition
CON-00176,CP0176,ALT0176,Produce,Tomatoes,Conad Cherry Tomatoes Bio,Conad,500,g,3,,,Euro,in stock,Conad,Milan,2026/04/11 08:10,6261205690764,limited edition
CON-00177,CP0177,ALT0177,Produce,tomatoes,Petfriends Round Tomatoes Bio confezione,Petfriends,1,kg,3,3.07, 2.41 ,eur,,Conad,milan,19/01/2026,5021903244133,check allergen label
CON-00178,CP0178,ALT0178,Produce,Salad,Iceberg Lettuce Bio,Petfriends,1,pcs,8,,,€,limited,Conad,milan,08-02-2026,2111320815426,promo shelf
CON-00179,CP0179,ALT0179,Produce,Salad,Verso Natura Rocket Salad Bio,Verso Natura,187.5,g,3,"€3,48",,EUR,OUT OF STOCK,Conad,Milan,2026/01/30 03:31,7401405254326,check allergen label
CON-00180,CP0180,ALT0180,Produce,Apples,Golden Apples Bio 1.5kg,Sapori e Dintorni,1.5,kg,,2.51,EUR 1.91,EUR,low stock,Conad,Milan,21/02/2026,5070860442976,promo shelf
CON-00181,CP0181,ALT0181,Produce,Apples,Pink Lady Apples Bio,Barilla,1,kg,2,3.14,,€,OUT OF STOCK,Conad,Milan,2026-04-28 14:56:00,0767280950483,promo shelf
CON-00182,CP0182,ALT0182,Produce,Bananas,Bananas Bio 1.5kg,CONAD,1.5,kg,1,EUR 3.25,,Euro,,Conad,Milano,04/04/2026,4442934546266,limited edition
CON-00183,CP0183,ALT0183,Produce,Potatoes,Potatoes Bio,Piacersi,,kg,1, 1.76 ,,eur,in stock,Conad,Milano,2026-03-09 08:17:00,3320310065232,limited edition
CON-00184,CP0184,ALT0184,Meat,Chicken ,Chicken Breast Bio 600g,Mulino Bianco,600.0,g,1,"3,43",,eur,low stock,Conad,milan,2026-04-06 12:01:00,1920365841075,limited edition
CON-00185,CP0185,ALT0185,Meat,Chicken,Verso Natura Chicken Thighs Bio,Verso Natura,625.0,g,6,,,€,in stock,Conad,MILANO,2026-04-06,9276516035008,
CON-00186,CP0186,ALT0186,Meat,Beef ,Piacersi Minced Beef Bio confezione,Piacersi,400,g,4,5.66,,Euro,OUT OF STOCK,Conad,milan,2026-03-24 21:31:00,0071921071491,new
CON-00187,CP0187,ALT0187,Meat,Beef,Beef Steak Bio 300g,Petfriends,300,g,1,"€8,21",,€,,Conad,MILANO,2026/01/21 16:22,0616481889874,limited edition
CON-00188,CP0188,ALT0188,Meat,Cured Meats,Galbani Prosciutto Cotto Bio confezione, Galbani,120,g,1,EUR 6.73, 5.31 ,eur,,Conad,MILANO,2026/03/02 03:30,0596210477167,
CON-00189,CP0189,ALT0189,Meat,Cured Meats,Salame Milano Bio 150g,Piacersi ,150.0,g,,"8,12",,Euro,,conad,milan,2026/03/16 22:55,5385319348647,promo shelf
CON-00190,CP0190,ALT0190,Pantry,Pasta,Petfriends Spaghetti Bio confezione,Petfriends,625.0,g,1,4.21,3.08,Euro,low stock,Conad,MILANO,2026/03/30 20:22,7436271213714,
CON-00191,CP0191,ALT0191, Pantry,Pasta,Petfriends Penne Rigate Bio,Petfriends,375.0,g,4, 2.39 ,2.02,EUR,in stock,Conad,milan,2026-04-19 02:55:00,6649671196140,limited edition
CON-00192,CP0192,ALT0192,Pantry,Pasta,Fusilli Bio,Verso Natura,375.0,g,3,, 2.65 ,eur,available,Conad,Milan,08-04-2026,0914176256320,new
CON-00193,CP0193,ALT0193,Pantry,Rice,Conad Carnaroli Rice Bio,Conad,0.75,kg,4,3.52,,Euro,limited,Conad,MILANO,25-02-2026,9412517307178,check allergen label
CON-00194,CP0194,ALT0194,Pantry,Rice,Basmati Rice Bio 1kg,Verso Natura,1,kg,1,"€3,64",2.73,€,,Conad,milan,11/02/2026,5538721477008,
CON-00195,CP0195,ALT0195,Pantry,Sauce,Tomato Passata Bio 700ml,Mutti,700,ml,6,1.88,,Euro,available,Conad,Milan,26-04-2026,,check allergen label
CON-00196,CP0196,ALT0196,Pantry,Sauce,Pesto Genovese Bio 237.5g,Conad Kids,237.5,g,4,EUR 3.89,3.52,eur,limited,Conad,MILANO,2026-03-15,,seasonal item
CON-00197,CP0197,ALT0197,Pantry,Oil,Extra Virgin Olive Oil Bio,Petfriends,1.5,l,1,EUR 2.12,,€,limited,Conad,Milano,2026/03/22 11:10,,new
CON-00198,CP0198,ALT0198,Pantry,Oil,Verso Natura Sunflower Oil Bio,Verso Natura,0.75,l,2,"3,07",,EUR,in stock,Conad,milan,10-03-2026,4057188668926,imported
CON-00199,CP0199,ALT0199,Pantry,Flour, All Purpose Flour Bio ,Ferrero,1.25,kg,4,"€2,29",,Euro,available,Conad,Milan,20/01/2026,0237217127336,seasonal item
CON-00200,CP0200,ALT0200,Pantry,Flour,00 Flour Bio 1.25kg,Petfriends,1.25,kg,1, 2.39 ,2.11,Euro,available,Conad,Milan,2026-04-14,8902423952896,promo shelf
CON-00201,CP0201,ALT0201,Pantry,Sugar,White Sugar Bio,Conad Kids,1.5,kg,2,EUR 3.32,,Euro,limited,CONAD,Milan,2026-02-28,8418260485913,seasonal item
CON-00202,CP0202,ALT0202,Pantry,Sugar,Brown Sugar Bio 1.25kg,Sapori e Dintorni,1.25,kg,6,3.37,,Euro,limited,Conad,Milan,11-01-2026,0098777356448,private label
CON-00203,CP0203,ALT0203,Pantry,Coffee,Ground Coffee Bio,Rio Mare,375.0,g,8,EUR 3.31,EUR 2.79,EUR,low stock,Conad,milan,2026/01/02 07:05,4515660097753,
CON-00204,CP0204,ALT0204,Pantry,Coffee,Coffee Beans Bio 500g,Sapori e Dintorni,,g,4,"€4,08",,Euro,limited,Conad,MILANO,2026-01-09,,imported
CON-00205,CP0205,ALT0205,Pantry,Cereal,Conad Kids Corn Flakes Bio confezione,Conad Kids,562.5,g,3,"€3,38",,EUR,available,Conad,MILANO,14/04/2026,6239783111502,
CON-00206,CP0206,ALT0206,Pantry,Cereal,Muesli Bio,Verso Natura,562.5,g,4,4.55,,EUR,available,Conad,MILANO,15-02-2026,4928461788041,new
CON-00207,CP0207,ALT0207,Frozen,Pizza,Sapori e Dintorni Margherita Pizza Bio confezione,Sapori e Dintorni,262.5,g,1, 4.76 ,,€,low stock,Conad,Milan,2026-02-07 13:23:00,9244983922937,
CON-00208,CP0208,ALT0208,Frozen,Pizza,Lavazza Vegetable Pizza Bio confezione,Lavazza,570.0,g,4,EUR 4.79,,€,low stock,Conad,milan,31-01-2026,1312801511538,
CON-00209,CP0209,ALT0209,Frozen,Vegetables,Sapori e Dintorni Frozen Peas Bio confezione ,Sapori e Dintorni,450,g,8, 3.28 ,,€,in stock,Conad,Milano,05/01/2026,9095750227197,private label
CON-00210,CP0210,ALT0210,Frozen,Vegetables,Piacersi Frozen Spinach Bio,Piacersi,450,g,1,EUR 2.93,,EUR,limited,Conad,Milano,2026/03/21 12:39,3272970278649,promo shelf
CON-00211,CP0211,ALT0211,Frozen,Fish,Mulino Bianco Frozen Salmon Fillets Bio,Mulino Bianco,300.0,g,3,3.63,,€,OUT OF STOCK,Conad,Milan,2026-01-14,4271864145373,private label
CON-00212,CP0212,ALT0212,frozen,Fish,Ferrero Fish Fingers Bio confezione,Ferrero,300,g,1,"€4,66","€4,13",Euro,in stock,Conad,Milano,2026-02-12,,private label
CON-00213,CP0213,ALT0213,BEVERAGES,Water,Still Water Bio,Verso Natura,1.88,l,1,EUR 1.60,,EUR,OUT OF STOCK,Conad,milan,01/02/2026,,private label
CON-00214,CP0214,ALT0214,Beverages,Water,Sparkling Water Bio,Piacersi,1.5,l,2,EUR 2.10,,EUR,low stock,Conad,Milan,2026-04-21 19:15:00,,private label
CON-00215,CP0215,ALT0215,Beverages,Juice,Orange Juice Bio,Petfriends,1.25,l,2,2.24,,Euro,in stock,Conad,milan,2026/01/24 20:02,9536421379115,
CON-00216,CP0216,ALT0216,Beverages,Juice,Conad Kids Apple Juice Bio confezione,Conad Kids,0.75,l,1,2.49,,Euro,low stock,Conad,milan,2026/03/12 02:10,8036723007915,promo shelf
CON-00217,CP0217,ALT0217,Beverages,Soft Drinks,Piacersi Cola Bio, Piacersi,1.5,l,1,"€0,99",,Euro,low stock,Conad,Milano,2026-01-24 22:18:00,6467528075420,imported
CON-00218,CP0218,ALT0218,Beverages,Soft Drinks,Lemon Soda Bio,Conad,2.25,l,4,1.88,,eur,low stock,Conad,Milan,2026-02-12,4568125940189,imported
CON-00219,CP0219,ALT0219,Beverages,Tea,Petfriends Green Tea Bio,Petfriends,20,pcs,1,EUR 1.31,,Euro,low stock,Conad,Milano,2026-04-11,9843398210419,imported
CON-00220,CP0220,ALT0220,Beverages,Tea,Black Tea Bio,Petfriends,37.5,pcs,6,"1,00",,EUR,in stock,Conad,MILANO,2026-03-20,2099246076263,limited edition
CON-00221,CP0221,ALT0221,Household,Detergent,Dish Soap Bio,Piacersi,562.5,ml,1,3.23,,eur,in stock,Conad,milan,20-02-2026,3813602919616,seasonal item
CON-00222,CP0222,ALT0222,Household,Detergent,Galbani Laundry Detergent Bio confezione,Galbani ,1.5,l,8,3.93,,€,OUT OF STOCK,Conad,Milano,2026-02-08,,private label
CON-00223,CP0223,ALT0223,Household,Paper,toilet paper bio 12pcs,Rio Mare,12.0,,8,"6,36",,€,in stock,Conad,milan,2026/02/25 07:41,9473197887853,private label
CON-00224,CP0224,ALT0224,Household,Paper,Parmalat Kitchen Towels Bio confezione,Parmalat,6.0,pcs,1,"3,43",,EUR,in stock,Conad,Milano,04/04/2026,4664998959562,imported
CON-00225,CP0225,ALT0225,Household,Cleaning,Verso Natura Multi Surface Cleaner Bio,Verso Natura,750,ml,,"3,83",,€,available,Conad,Milan,21/03/2026,0536985704302,check allergen label
CON-00226,CP0226,ALT0226,Household,Cleaning,Bleach Bio,Sapori e Dintorni,2,l,1,3.99,,Euro,in stock,Conad,Milano,2026-02-18,,promo shelf
CON-00227,CP0227,ALT0227,Personal Care,Shampoo,Piacersi Shampoo Bio confezione,Piacersi,250,ml,1,"€2,54",,Euro,OUT OF STOCK,Conad,milan,14/02/2026,5582204343648,limited edition
CON-00228,CP0228,ALT0228,Personal Care,Shampoo,Conditioner Bio,Conad Kids,250,ml,1,2.60,,EUR,limited,Conad,milan,2026-02-17,7442084444037,private label
CON-00229,CP0229,ALT0229,Personal Care,Soap,Mulino Bianco Hand Soap Bio confezione,Mulino Bianco,450.0,ml,8, 4.96 ,,€,low stock,Conad,Milano,2026/01/17 11:34,7927081064395,
CON-00230,CP0230,ALT0230,Personal Care,Soap,Verso Natura Body Wash Bio,Verso Natura,750.0,ml,1,3.34,,€,,Conad,MILANO,2026-01-22,9351741268318,new
CON-00231,CP0231,ALT0231,Personal Care,Toothpaste,Toothpaste Bio 56.25ml,Sapori e Dintorni,56.25,ml,1, 4.74 ,,EUR,,Conad,milan,05/03/2026,8435807231750,promo shelf
CON-00232,CP0232,ALT0232,Dairy,Mozzarella,Sapori e Dintorni Mozzarella Family Pack,Sapori e Dintorni,187.5,g,3,2.97, 2.12 ,EUR,,Conad,milan,10/01/2026,0235533723157,imported
CON-00233,CP0233,ALT0233,Dairy,Mozzarella,Mozzarella di Bufala Family Pack 125g,Conad,125,g,1,"1,77",,EUR,in stock,Conad,Milano,30/03/2026,,
CON-00234,CP0234,ALT0234,Dairy,Mozzarella,Rio Mare Fior di latte mozzarella Family Pack confezione,Rio Mare,250.0,g,2,3.00,"€2,62",EUR,low stock,Conad,milan,2026/04/24 19:37,2974615537410,seasonal item
CON-00235,CP0235,ALT0235,Dairy,Yogurt ,Piacersi Greek Yogurt Family Pack,Piacersi,127.5,g,1,1.89,,EUR,limited,Conad,milan,27-04-2026,2302714310082,seasonal item
CON-00236,CP0236,ALT0236,Dairy,Yogurt,Strawberry Yogurt Family Pack,Sapori e Dintorni,1.5,pcs,1,"€1,60",,eur,in stock,Conad,milan,2026-03-08 21:36:00,7124443382854,seasonal item
CON-00237,CP0237,ALT0237,Dairy,Yogurt,Sapori e Dintorni Plain Yogurt Family Pack confezione,Sapori e Dintorni,,g,1,1.41,,eur,in stock,Conad,milan,2026-03-30 12:19:00,6451258144542,check allergen label
CON-00238,CP0238,ALT0238,DAIRY,Milk,Whole Milk Family Pack,Mulino Bianco,1,l,1, 2.91 ,,€,,Conad,MILANO,2026-02-25,0540478943928,
CON-00239,CP0239,ALT0239,Dairy, Milk ,Semi-skimmed Milk Family Pack,Conad Kids,1,l,1,"€2,56",2.10,EUR,in stock,Conad,Milano,19-01-2026,6378920010919,new
CON-00240,CP0240,ALT0240,Dairy,Milk,Barilla Lactose Free Milk Family Pack confezione,Barilla,0.75,l,1,2.25,"1,73",€,OUT OF STOCK,Conad,MILANO,2026/01/05 07:58,1090565463641,imported
CON-00241,CP0241,ALT0241,Dairy,Butter,Conad Kids Unsalted Butter Family Pack confezione,Conad Kids,250,g,4,EUR 3.02,,EUR,in stock,Conad,Milano,21/04/2026,4665891238719,limited edition
CON-00242,CP0242,ALT0242,Dairy,Butter,Piacersi Salted Butter Family Pack confezione,Piacersi,375.0,g,3,2.18,,€,low stock,Conad,Milan,2026-01-23,4641980815643,
CON-00243,CP0243,ALT0243,Dairy,Cheese,Parmigiano Reggiano Family Pack 150g ,Petfriends,150.0,g,1,"€1,62",1.16,Euro,,Conad,MILANO,05/01/2026,9040626749174,
CON-00244,CP0244,ALT0244,Dairy,Cheese,Gorgonzola Family Pack,Verso Natura,112.5,g,4,2.28,,EUR,OUT OF STOCK,Conad,MILANO,20-01-2026,8032053064908,imported
CON-00245,CP0245,ALT0245,Dairy,Cheese,Ricotta Family Pack,Rio Mare,312.5,g,1,EUR 2.75,,Euro,OUT OF STOCK,Conad,Milano,2026-04-21 16:50:00,3336167900711,promo shelf
CON-00246,CP0246,ALT0246,Bakery,Bread,Piacersi Whole Wheat Bread Family Pack confezione,Piacersi,375.0,g,1,"€3,22",2.38,Euro,low stock,Conad,milan,2026-01-20,1176931103100,promo shelf
CON-00247,CP0247,ALT0247,Bakery,Bread,Lavazza Ciabatta Family Pack confezione,Lavazza,450.0,g,1,EUR 1.84,,EUR,limited,Conad,Milano,2026-01-18,4290629814510,
CON-00248,CP0248,ALT0248,Bakery,Bread,Sandwich Bread Family Pack 550g,Lavazza ,550,g,,2.86,,€,in stock,Conad,Milano,2026-04-14,5450580801555,promo shelf
CON-00249,CP0249,ALT0249,Bakery,Croissants,Butter Croissant Family Pack,Verso Natura,6,pcs,3,EUR 2.80, 2.59 ,€,in stock,Conad,MILANO,2026-03-05,9315311412331,imported
CON-00250,CP0250,ALT0250,Bakery,Croissants,Chocolate Croissant Family Pack 7.5pcs,Sapori e Dintorni,7.5,pcs,1,2.05,,Euro,limited,Conad,MILANO,2026-02-27,9332813840383,promo shelf
CON-00251,CP0251,ALT0251,Bakery,Cookies,Chocolate Chip Cookies Family Pack,Piacersi,450.0,g,1,EUR 2.85,2.44,€,available,Conad,Milano,2026-03-13 23:19:00,,promo shelf
CON-00252,CP0252,ALT0252,Bakery,Cookies,Digestive Biscuits Family Pack,Sapori e Dintorni,400,g,1,"2,22",,€,low stock,Conad,Milano,13-01-2026,4571267728072,private label
CON-00253,CP0253,ALT0253,Produce,Tomatoes,Sapori e Dintorni Cherry Tomatoes Family Pack,Sapori e Dintorni,500,g,1,"€2,22",,Euro,in stock,Conad,milan,2026-01-14 09:02:00,,imported
CON-00254,CP0254,ALT0254,Produce,Tomatoes,Round Tomatoes Family Pack 1.5kg,Aia,1.5,kg,8,EUR 3.43,,eur,low stock,Conad,milan,2026-04-14,,limited edition
CON-00255,CP0255,ALT0255,Produce,Salad,Iceberg Lettuce Family Pack 1.5pcs,Verso Natura,1.5,pcs,1,1.55,,EUR,,Conad,milan,2026/03/05 05:48,3665942323617,new
CON-00256,CP0256,ALT0256,Produce,Salad,Conad Kids Rocket Salad Family Pack confezione,Conad Kids,156.25,g,3,3.08,2.61,eur,limited,Conad,milan,26/04/2026,,limited edition
CON-00257,CP0257,ALT0257,Produce,Apples,PIACERSI GOLDEN APPLES FAMILY PACK CONFEZIONE,Piacersi,1,kg,8,EUR 2.74,,EUR,,Conad,Milan,2026-02-05,7672706219871,check allergen label
CON-00258,CP0258,ALT0258,Produce,Apples,Conad Pink Lady Apples Family Pack,Conad,1.5,kg,1,"€1,70",,eur,in stock,Conad,milan,2026-03-17,3174705908564,private label
CON-00259,CP0259,ALT0259,Produce,Bananas,Parmalat Bananas Family Pack,Parmalat,,kg,3,"2,58",,EUR,available,Conad,MILANO,19-04-2026,7712290700285,imported
CON-00260,CP0260,ALT0260,Produce,Potatoes,Potatoes Family Pack 2kg,PETFRIENDS,2,kg,1,EUR 1.95,,Euro,available,Conad,Milano,08/03/2026,0978119454488,check allergen label
CON-00261,CP0261,ALT0261,Meat,Chicken,Chicken Breast Family Pack 500g,Aia,500.0,g,6,3.71,,Euro,available,Conad,MILANO,2026-04-04 00:04:00,7262605614189,
CON-00262,CP0262,ALT0262,Meat,Chicken,Granarolo Chicken Thighs Family Pack,Granarolo,500,g,6,3.71,,Euro,available,Conad,MILANO,2026-01-18 03:54:00,1033892807984,seasonal item
CON-00263,CP0263,ALT0263,Meat,Beef,Conad Kids Minced Beef Family Pack confezione,Conad Kids,500.0,g,3,EUR 3.49,,Euro,,Conad,MILANO,13-01-2026,8877909182490,private label
CON-00264,CP0264,ALT0264,Meat,Beef,Beef Steak Family Pack,Piacersi,450.0,g,1,EUR 7.52,5.72,€,,Conad,milan,27-04-2026,6148152138022,
CON-00265,CP0265,ALT0265,Meat,Cured Meats,Verso Natura Prosciutto Cotto Family Pack confezione, Verso Natura ,150.0,g,1, 3.62 ,,€,in stock,Conad,MILANO,2026-04-19,8025405777905,seasonal item
CON-00266,CP0266,ALT0266,Meat,Cured Meats ,Lavazza Salame Milano Family Pack,Lavazza,75.0,g,1,"5,04",,€,,Conad,milan,2026-02-17 14:01:00,7555413260494,imported
CON-00267,CP0267,ALT0267,Pantry,Pasta,Spaghetti Family Pack 500g,Galbani,500,g,6,EUR 2.53,,eur,low stock,Conad,Milano,13-04-2026,0765580398587,
CON-00268,CP0268,ALT0268,Pantry,Pasta,CONAD PENNE RIGATE FAMILY PACK,Conad,500,g,3, 2.40 ,,€,in stock,Conad,Milan,30/01/2026,3379084609367,
CON-00269,CP0269,ALT0269,Pantry,Pasta,Fusilli Family Pack,Ferrero,375.0,g,6,3.97,,EUR,,Conad,MILANO,2026-04-22,9871694555481,limited edition
CON-00270,CP0270,ALT0270,Pantry,Rice,Carnaroli Rice Family Pack,Sapori e Dintorni,1,kg,1,"€2,22","1,95",€,available,Conad,milan,2026/01/21 23:27,4510097352000,promo shelf
CON-00271,CP0271,ALT0271,Pantry, Rice,Basmati Rice Family Pack 0.75kg,Sapori e Dintorni,0.75,kg,1,4.60,,€,in stock,Conad,Milan,2026/01/19 23:09,6187418519547,
CON-00272,CP0272,ALT0272,Pantry,Sauce,Tomato Passata Family Pack,Ferrero,1050.0,ml,2,4.14,,EUR,OUT OF STOCK,Conad,Milan,15-04-2026,7720334828991,imported
CON-00273,CP0273,ALT0273,Pantry,Sauce,Petfriends Pesto Genovese Family Pack confezione,Petfriends,285.0,g,1,"€4,65",,eur,in stock,Conad,milan,2026-02-04,5225361476842,seasonal item
CON-00274,CP0274,ALT0274,Pantry,Oil,Extra Virgin Olive Oil Family Pack 1l,Petfriends,1,l,2,4.65,,Euro,low stock,Conad,Milan,2026-04-12 21:56:00,1339398343784,limited edition
CON-00275,CP0275,ALT0275,Pantry,Oil,Sunflower Oil Family Pack 1.5l,Verso Natura,1.5,l,3,"€4,48",,€,,Conad,Milan,24/02/2026,,limited edition
CON-00276,CP0276,ALT0276, Pantry,Flour, Sapori e Dintorni All Purpose Flour Family Pack,Sapori e Dintorni,1,kg,,EUR 3.58,,Euro,low stock,Conad,Milan,23/01/2026,6748802225962,private label
CON-00277,CP0277,ALT0277,Pantry,Flour,Lavazza 00 Flour Family Pack,Lavazza,0.75,kg,6, 2.95 ,,eur,low stock,Conad,Milan,30/04/2026,4464791142464,seasonal item
CON-00278,CP0278,ALT0278,Pantry,Sugar,Verso Natura White Sugar Family Pack, Verso Natura ,0.75,kg,3,"€2,87",EUR 2.09,EUR,low stock,Conad,Milan,2026-04-12 16:52:00,2340910462388,check allergen label
CON-00279,CP0279,ALT0279,Pantry,Sugar,Conad Brown Sugar Family Pack confezione,Conad,0.75,kg,1, 1.94 ,,Euro,limited,Conad,milan,04-03-2026,6900947859911,
CON-00280,CP0280,ALT0280,Pantry,Coffee,Lavazza Ground Coffee Family Pack confezione,Lavazza,250,g,2,EUR 2.99, 2.24 ,Euro,,Conad,MILANO,2026/04/14 18:20,7958423823656,new
CON-00281,CP0281,ALT0281,Pantry,Coffee,Coffee Beans Family Pack,Petfriends,375.0,g,2,2.63,EUR 1.85,eur,OUT OF STOCK,Conad,Milano,2026-04-05 08:39:00,5341213291403,check allergen label
CON-00282,CP0282,ALT0282,Pantry,Cereal,Sapori e Dintorni Corn Flakes Family Pack,Sapori e Dintorni,281.25,g,6,"€2,94","€2,37",eur,low stock,Conad,MILANO,26-02-2026,2808475401726,private label
CON-00283,CP0283,ALT0283,Pantry,Cereal,Muesli Family Pack 750g,Conad,750,g,1,"3,91",,eur,,Conad,milan,2026-03-23 01:21:00,6776161503152,
CON-00284,CP0284,ALT0284,Frozen,Pizza,Conad Kids Margherita Pizza Family Pack confezione,Conad Kids,262.5,g,6,"€5,60",,eur,,Conad,Milano,2026-03-06 22:19:00,1604447461082,imported
